,quarter,roa
0,2008Q1,1.13
1,2008Q2,0.61
2,2008Q3,0.04
3,2008Q4,0.4
4,2009Q1,0.57
5,2009Q2,0.56
6,2009Q3,0.4
7,2009Q4,0.53
8,2010Q1,0.17
9,2010Q2,0.36
10,2010Q3,0.24
11,2010Q4,3.26
12,2011Q1,0.21
13,2011Q2,0.45
14,2011Q3,0.23
15,2011Q4,0.28
16,2012Q1,0.26
17,2012Q2,0.2
18,2012Q3,0.17
19,2012Q4,0.01
20,2013Q1,0.0
21,2013Q2,0.48
22,2013Q3,0.36
23,2013Q4,0.55
24,2014Q1,0.3
25,2014Q2,0.74
26,2014Q3,0.53
27,2014Q4,0.44
28,2015Q1,0.57
29,2015Q2,0.8
30,2015Q3,0.41
31,2015Q4,0.3
32,2016Q1,0.84
33,2016Q2,1.54
34,2016Q3,0.92
35,2016Q4,-0.49
36,2017Q1,0.44
37,2017Q2,1.74
38,2017Q3,0.35
39,2017Q4,0.96
40,2018Q1,-0.34
41,2018Q2,0.05
42,2018Q3,0.74
43,2018Q4,0.02
44,2019Q1,-1.06
45,2019Q2,0.07
46,2019Q3,0.08
47,2019Q4,1.6
48,2020Q1,0.29
49,2020Q2,0.11
50,2020Q3,0.19
51,2020Q4,-0.53
52,2021Q1,-1.1
53,2021Q2,-0.12
54,2021Q3,-0.79
55,2021Q4,2.31
56,2022Q1,-0.27
57,2022Q2,0.35
