,date,quarter,price,shares_est,market_cap
0,2009-03-31,2009Q1,11.4,4000071.133873951,45600810926
1,2009-06-30,2009Q2,13.4,3999925.127283618,53598996706
2,2009-09-30,2009Q3,27.0,4000071.3572142143,108001926645
3,2009-12-31,2009Q4,24.3,3999930.143206427,97198302480
4,2010-03-31,2010Q1,22.8,4000000.0,91200000000
5,2010-06-30,2010Q2,27.5,3999855.876630396,109996036607
6,2010-09-30,2010Q3,21.0,4000000.0,84000000000
7,2010-12-31,2010Q4,13.5,5724724.58513457,77283781899
8,2011-03-31,2011Q1,10.2,6000000.0,61200000000
9,2011-06-30,2011Q2,9.4,6000000.0,56400000000
10,2011-09-30,2011Q3,8.0,6000000.0,48000000000
11,2011-12-30,2011Q4,5.8,6000133.743480005,34800775712
12,2012-03-30,2012Q1,11.1,6000075.278530563,66600835592
13,2012-06-29,2012Q2,8.2,5999784.482758621,49198232759
14,2012-09-28,2012Q3,8.5,6000136.948781156,51001164065
15,2012-12-28,2012Q4,9.1,5999872.343141635,54598838323
16,2013-03-29,2013Q1,12.6,6000191.14367633,75602408410
17,2013-06-28,2013Q2,10.4,5999798.007002424,62397899273
18,2013-09-26,2013Q3,11.9,6000064.632885212,71400769131
19,2013-12-31,2013Q4,13.3,6000000.0,79800000000
20,2014-03-31,2014Q1,15.9,5999931.058255774,95398903826
21,2014-06-30,2014Q2,14.5,5999935.350400828,86999062581
22,2014-09-30,2014Q3,16.0,6000124.742718143,96001995883
23,2014-12-31,2014Q4,18.0,5999822.579691289,107996806434
24,2015-03-31,2015Q1,18.5,5999863.611565739,110997476814
25,2015-06-30,2015Q2,15.5,6000188.679245283,93002924528
26,2015-09-30,2015Q3,15.1,6000131.371518655,90601983710
27,2015-12-31,2015Q4,17.2,5999880.682496122,103197947739
28,2016-03-31,2016Q1,19.0,6000000.0,114000000000
29,2016-06-30,2016Q2,21.2,6000125.470514429,127202659975
30,2016-09-30,2016Q3,18.2,6000000.0,109200000000
31,2016-12-30,2016Q4,12.4,6000000.0,74400000000
32,2017-03-31,2017Q1,13.5,11999548.906097284,161993910232
33,2017-06-30,2017Q2,12.0,11999616.122840691,143995393474
34,2017-09-29,2017Q3,12.2,11999925.378703082,146399089620
35,2017-12-29,2017Q4,12.8,12000386.249517187,153604943994
36,2018-03-30,2018Q1,13.5,11999618.669920685,161994852044
37,2018-06-29,2018Q2,12.0,11999834.313644271,143998011764
38,2018-09-28,2018Q3,10.5,12000244.618395302,126002568493
39,2018-12-28,2018Q4,10.1,12000231.356520398,121202336701
40,2019-03-29,2019Q1,11.3,12000307.07815139,135603469983
41,2019-06-28,2019Q2,11.6,11999585.681140205,139195193901
42,2019-09-30,2019Q3,9.9,11999840.102334509,118798417013
43,2019-12-31,2019Q4,9.9,11999923.488905892,118799242540
44,2020-03-31,2020Q1,9.7,11999922.43251629,116399247595
45,2020-06-30,2020Q2,9.0,12000082.18277449,108000739645
46,2020-09-30,2020Q3,10.9,11999671.9160105,130796423885
47,2020-12-31,2020Q4,11.0,12000399.424828248,132004393673
48,2021-03-31,2021Q1,16.0,12000079.687624512,192001275002
49,2021-06-30,2021Q2,13.8,11999835.14671942,165597725025
50,2021-09-30,2021Q3,17.0,12000489.117143556,204008314991
51,2021-12-31,2021Q4,34.5,11999840.82769598,413994508556
52,2022-03-31,2022Q1,29.0,11999832.327297116,347995137492
53,2022-06-30,2022Q2,15.2,11999586.537666418,182393715373
