,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
0,2010Q1,50419.0,38775.0,28650.0,20827.0,20827.0,13465108.0,2328731.0,3838101.0,11410627.0,4176518.0,6198334.0,2054481.0,1989222.0,42034.0,119.0,11740.0,0.0,1.13,0.17
1,2010Q2,77850.0,40749.0,73709.0,55942.0,55942.0,12399951.0,1196230.0,3776375.0,10285807.0,2711668.0,5610539.0,2114144.0,1989222.0,95976.0,439.0,12081.0,0.0,2.68,0.43
2,2010Q3,105375.0,47375.0,69952.0,52791.0,52791.0,14656764.0,1334512.0,5068638.0,12496690.0,3029308.0,6714134.0,2160074.0,2000001.0,146930.0,648.0,10800.0,0.0,2.47,0.39
3,2011Q1,-24397.0,51338.0,78069.0,58566.0,58566.0,25570041.0,6759549.0,4264591.0,22320497.0,9750429.0,8662037.0,3249544.0,2997198.0,219181.0,558.0,10832.0,0.0,1.82,0.25
4,2011Q2,-75508.0,54412.0,102563.0,102563.0,102563.0,27050271.0,6622158.0,4724657.0,23846413.0,12437935.0,7703894.0,3203858.0,2997198.0,171884.0,713.0,10680.0,0.0,3.18,0.39
5,2011Q3,-50643.0,60575.0,104710.0,79066.0,79066.0,32586490.0,12461493.0,4424636.0,29308486.0,17032846.0,7508192.0,3278004.0,2997198.0,250950.0,801.0,10927.0,0.0,2.44,0.27
6,2014Q1,216737.0,114076.0,120170.0,120170.0,120170.0,29690398.0,1935670.0,13160509.0,25862299.0,7676317.0,15507260.0,3828099.0,4527198.0,-745580.0,217.0,6897.0,0.0,3.19,0.39
7,2015Q1,304821.0,174841.0,156465.0,134015.0,134015.0,44916145.0,4840169.0,20103264.0,40555882.0,15981063.0,23966749.0,4360263.0,4527198.0,-198769.0,241.0,7856.0,0.0,3.12,0.28
8,2015Q3,373175.0,197806.0,89330.0,89330.0,89330.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
9,2016Q1,407846.0,239302.0,93034.0,93034.0,93034.0,73598953.0,14272012.0,33773550.0,68718005.0,24305110.0,42865473.0,4880948.0,4527197.0,319870.0,329.0,8795.0,0.0,1.92,0.12
10,2016Q2,469280.0,352427.0,112016.0,107016.0,107016.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
11,2016Q3,550040.0,374908.0,149411.0,139411.0,139411.0,89507678.0,18577694.0,37434412.0,83945428.0,35759607.0,45799011.0,5562250.0,4930302.0,531779.0,581.0,9521.0,0.0,5.01,0.31
12,2016Q4,693660.0,360679.0,352125.0,227125.0,227125.0,105812063.0,23784661.0,46211261.0,100129204.0,41245246.0,55082028.0,5682859.0,5040123.0,566586.0,970.0,9727.0,0.0,4.04,0.23
13,2017Q1,612548.0,431414.0,215319.0,215319.0,215319.0,104791710.0,26405957.0,42816386.0,98965468.0,40583318.0,54761405.0,5826242.0,5040123.0,780506.0,1179.0,9973.0,0.0,3.74,0.2
14,2017Q2,690383.0,361375.0,267463.0,262380.0,262380.0,115677689.0,27883028.0,52559488.0,109518528.0,48237719.0,57071517.0,6159161.0,5520529.0,477700.0,1445.0,10543.0,0.0,4.38,0.24
15,2017Q3,900412.0,451301.0,323977.0,233977.0,233977.0,114467609.0,23785324.0,56128928.0,108039004.0,43696380.0,58903556.0,6428605.0,5545896.0,711676.0,1607.0,11004.0,0.0,3.72,0.2
16,2017Q4,969080.0,697514.0,398952.0,251933.0,251933.0,124040176.0,22488409.0,62747997.0,117363459.0,38251634.0,70298586.0,6676717.0,5552176.0,963609.0,1649.0,11429.0,0.0,3.84,0.21
17,2018Q1,933011.0,608191.0,512793.0,512793.0,512793.0,121214303.0,14556358.0,69052568.0,113936157.0,31264474.0,73126601.0,7278146.0,5552176.0,1497351.0,2159.0,12458.0,0.0,7.35,0.42
18,2018Q2,1062048.0,642101.0,511572.0,306699.0,306699.0,126532939.0,15734248.0,72918312.0,116876050.0,29970839.0,75170153.0,9656889.0,7977012.0,1374404.0,2298.0,14504.0,11.97,3.62,0.25
19,2018Q3,1119505.0,728559.0,589192.0,470601.0,470601.0,126912061.0,17486927.0,72899471.0,116710034.0,35228351.0,70158755.0,10202027.0,7977012.0,1845005.0,2473.0,15322.0,10.59,4.74,0.37
20,2018Q4,1263213.0,867837.0,644223.0,514637.0,514637.0,136179403.0,16340793.0,76295237.0,125537277.0,33491419.0,76138062.0,10642126.0,8510485.0,1826168.0,2779.0,12512.0,7.18,4.94,0.39
21,2019Q1,1283678.0,898212.0,852866.0,682226.0,682226.0,139944260.0,19121044.0,83680118.0,128601773.0,36198015.0,77912920.0,11342487.0,8510485.0,2487953.0,2825.0,13335.0,7.52,6.21,0.49
22,2019Q2,1404429.0,795325.0,766673.0,613129.0,613129.0,145716051.0,17084356.0,87837059.0,134434183.0,35515938.0,80873528.0,11281868.0,7882729.0,2822880.0,2995.0,13649.0,7.63,5.42,0.43
23,2019Q3,1442154.0,728320.0,784476.0,627342.0,627342.0,153929979.0,21379254.0,91827514.0,142020768.0,39159546.0,85596232.0,11909211.0,7882729.0,3450223.0,3035.0,14408.0,7.38,5.41,0.42
24,2019Q4,1503061.0,1000467.0,1464174.0,1171246.0,1171246.0,164593666.0,21023865.0,94435382.0,151518886.0,40213903.0,92439495.0,13074780.0,7882729.0,4615792.0,3694.0,15818.0,5.7,9.38,0.74
25,2020Q1,1727524.0,1095980.0,1009455.0,809289.0,809289.0,176632067.0,23885054.0,99076574.0,162769230.0,50977111.0,89686651.0,13862837.0,7657369.0,5424175.0,3872.0,16977.0,4.43,6.01,0.47
26,2020Q2,1764509.0,991829.0,1024884.0,1024884.0,818718.0,181339877.0,23349975.0,98754279.0,166868356.0,45992431.0,96214153.0,14471521.0,7657369.0,5773817.0,4158.0,17722.0,4.95,5.78,0.46
27,2020Q3,1708234.0,809689.0,989403.0,791509.0,791509.0,193461319.0,19326156.0,108523546.0,178023249.0,43782865.0,108694001.0,15438070.0,7657369.0,6565326.0,4371.0,18906.0,5.36,5.29,0.42
28,2020Q4,2088466.0,1308442.0,1364781.0,1090578.0,1090578.0,206314594.0,12698296.0,118084610.0,189570291.0,40879958.0,115903526.0,16744303.0,9859190.0,6022763.0,4208.0,16231.0,6.37,6.78,0.55
29,2021Q1,2263489.0,984895.0,1422035.0,1138029.0,1138029.0,216152686.0,14595304.0,122398784.0,198202860.0,48712126.0,120036649.0,17949826.0,9859189.0,7160888.0,4354.0,17399.0,6.4,6.56,0.54
30,2021Q2,2526602.0,1237841.0,1584629.0,1268915.0,1268915.0,242254793.0,24762767.0,130003410.0,221973457.0,56157590.0,132070302.0,20281336.0,10994182.0,7898275.0,4565.0,18925.0,8.05,6.64,0.55
31,2021Q3,2345634.0,940970.0,1386967.0,1109879.0,1109879.0,260327561.0,38117144.0,131411928.0,235568431.0,66974452.0,131508437.0,24759130.0,14277682.0,9006287.0,4569.0,21131.0,9.11,4.93,0.44
32,2021Q4,2810324.0,1406990.0,1644591.0,1315133.0,1315133.0,292827078.0,48752914.0,139462565.0,266839097.0,87015960.0,139562262.0,25987981.0,18378520.0,6220582.0,4407.0,16430.0,9.32,5.18,0.48
33,2022Q1,2831379.0,1237583.0,1623147.0,1299400.0,1299400.0,302622532.0,37628452.0,147720192.0,275242056.0,80247844.0,152538738.0,27380476.0,18378520.0,7515239.0,4079.0,17310.0,9.84,4.87,0.44
34,2022Q2,3034868.0,1762811.0,2164683.0,1731843.0,1731843.0,310772469.0,40738575.0,149008131.0,281762989.0,88034259.0,156336660.0,29009480.0,18378520.0,8517705.0,4024.0,18340.0,6.75,6.14,0.56
