,timestamp,delta_volume,date,note
0,1280163600,60157495.0,2010-07-27,"Niêm yết cổ phiếu lần đầu - 60,157,495 CP"
1,1281286800,60157495.0,2010-08-09,"Giao dịch lần đầu - 60,157,495 CP"
2,1288544400,61360644.0,2010-11-01,"Niêm yết cổ phiếu bổ sung - 61,360,644 CP"
3,1289494800,61360644.0,2010-11-12,"Giao dịch bổ sung - 61,360,644 CP"
4,1334250000,,2012-04-13,Đưa vào diện cảnh báo
5,1344790800,5558723.0,2012-08-13,"Niêm yết cổ phiếu bổ sung - 5,558,723 CP"
6,1345136400,5558723.0,2012-08-17,"Giao dịch bổ sung - 5,558,723 CP"
7,1365526800,,2013-04-10,Đưa cổ phiếu ra khỏi diện cảnh báo
8,1426093200,145125281.0,2015-03-12,"Niêm yết cổ phiếu bổ sung - 145,125,281 CP"
9,1432227600,2927167.0,2015-05-22,"Niêm yết cổ phiếu bổ sung - 2,927,167 CP"
10,1432746000,2927167.0,2015-05-28,"Giao dịch bổ sung - 2,927,167 CP"
11,1451322000,145125281.0,2015-12-29,"Giao dịch bổ sung - 145,125,281 CP"
12,1550163600,,2019-02-15,Đưa cổ phiếu vào diện cảnh báo
13,1580922000,,2020-02-06,Đưa cổ phiếu ra khỏi diện cảnh báo
