,date,quarter,price,shares_est,market_cap
0,2013-03-29,2013Q1,7.7,7999912.884397595,61599329210
1,2013-06-28,2013Q2,4.5,8000085.462780959,36000384583
2,2013-09-26,2013Q3,4.3,8000000.0,34400000000
3,2013-12-31,2013Q4,6.0,7999748.533109807,47998491199
4,2014-03-31,2014Q1,6.0,8000000.0,48000000000
5,2014-06-30,2014Q2,4.7,8000000.0,37600000000
6,2014-09-30,2014Q3,5.9,7999920.584498094,47199531449
7,2014-12-31,2014Q4,7.4,7999766.7547815265,59198273985
8,2015-03-31,2015Q1,7.9,8000000.0,63200000000
9,2015-06-30,2015Q2,12.8,8000071.494959605,102400915135
10,2015-09-30,2015Q3,10.6,8000201.857085183,84802139685
11,2015-12-31,2015Q4,10.8,18000480.34584901,194405187735
12,2016-03-31,2016Q1,10.0,18000464.61204894,180004646120
13,2016-06-30,2016Q2,9.5,18000514.13881748,171004884319
14,2016-09-30,2016Q3,8.0,18000000.0,144000000000
15,2016-12-30,2016Q4,8.8,20160542.46533828,177412773695
16,2017-03-31,2017Q1,9.08,20160029.553010717,183053068341
17,2017-06-30,2017Q2,9.4,20159376.16041589,189498135908
18,2017-09-29,2017Q3,9.56,20160531.0369573,192734676713
19,2017-12-29,2017Q4,7.97,27578449.45081376,219800242123
20,2018-03-30,2018Q1,7.19,27578328.466577224,198288181675
21,2018-06-29,2018Q2,6.95,27578916.47098289,191673469473
22,2018-09-28,2018Q3,6.58,27578481.526593585,181466408445
23,2018-12-28,2018Q4,5.69,27578282.03517588,156920424780
24,2019-03-29,2019Q1,5.75,27579561.25444153,158582477213
25,2019-06-28,2019Q2,5.58,27579231.074118115,153892109394
26,2019-09-30,2019Q3,5.76,27579661.80577102,158858852001
27,2019-12-31,2019Q4,4.57,30336174.08571901,138636315572
28,2020-03-31,2020Q1,3.75,30338288.14113035,113768580529
29,2020-06-30,2020Q2,4.27,30338330.296504885,129544670366
30,2020-09-30,2020Q3,4.45,30337212.14093905,135000594027
31,2020-12-31,2020Q4,4.39,31853261.321146656,139835817200
32,2021-03-31,2021Q1,6.13,31853161.22667105,195259878319
33,2021-06-30,2021Q2,6.5,31854193.75812744,207052259428
34,2021-09-30,2021Q3,8.05,31853243.155149933,256418607399
35,2021-12-31,2021Q4,8.8,33447907.093324423,294341582421
36,2022-03-31,2022Q1,8.3,33445801.02293351,277600148490
37,2022-06-30,2022Q2,5.3,33445424.836601306,177260751634
