,quarter,roa
0,2012Q3,3.05
1,2012Q4,4.63
2,2013Q1,2.34
3,2013Q2,2.38
4,2013Q3,2.31
5,2013Q4,5.09
6,2014Q1,2.62
7,2014Q2,2.13
8,2014Q3,0.66
9,2014Q4,7.5
10,2015Q1,2.26
11,2015Q2,1.51
12,2015Q3,0.98
13,2015Q4,2.43
14,2016Q1,1.2
15,2016Q2,1.5
16,2016Q3,2.51
17,2016Q4,0.77
18,2017Q1,0.51
19,2017Q2,0.41
20,2017Q3,0.01
21,2017Q4,6.85
22,2018Q1,0.67
23,2018Q2,2.15
24,2018Q3,0.59
25,2018Q4,5.81
26,2019Q1,0.77
27,2019Q2,1.02
28,2019Q3,5.27
29,2019Q4,2.45
30,2020Q1,1.26
31,2020Q2,0.72
32,2020Q3,2.09
33,2020Q4,6.43
34,2021Q1,1.2
35,2021Q2,0.37
36,2021Q3,0.13
37,2021Q4,0.78
38,2022Q1,0.08
39,2022Q2,0.08
