Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VPD,VPD,VPD,VPD,VPD,VPD,VPD,VPD,VPD,VPD,VPD,VPD
date,,,,,,,,,,,,
2016-04-12,0.2,1.82,11.5,12.9,11.2,11.2,30900,0,7.83,357420000,0,30900
2016-04-13,-0.1,-0.86,11.2,11.7,11.2,11.5,66000,30000,8.04,759430000,300000000,96000
2016-04-14,-0.1,-0.87,11.5,11.5,11.3,11.4,20100,0,7.97,228830000,0,20100
2016-04-15,0.0,0.0,11.3,11.5,11.0,11.4,51630,0,7.97,586910000,0,51630
2016-04-19,-0.2,-1.75,11.4,11.4,11.2,11.2,56100,0,7.83,631460000,0,56100
2016-04-20,0.2,1.77,11.2,11.8,11.1,11.5,85130,0,8.04,986571000,0,85130
2016-04-21,-0.4,-3.45,11.3,11.3,11.2,11.2,1609,3000,7.83,18109100,30000000,4609
2016-04-22,-0.2,-1.77,11.2,11.2,11.1,11.1,16500,0,7.76,183650000,0,16500
2016-04-25,0.1,0.9,11.2,11.2,11.1,11.2,44200,0,7.83,494030000,0,44200
2016-04-26,0.0,0.0,11.2,11.2,11.1,11.2,17800,0,7.83,199150000,0,17800
2016-04-27,0.0,0.0,11.2,11.2,11.1,11.2,35900,0,7.83,400350000,0,35900
2016-04-28,0.0,0.0,11.2,11.2,11.2,11.2,10300,0,7.83,115360000,0,10300
2016-04-29,0.1,0.89,11.1,11.3,11.1,11.3,32700,0,7.9,364580000,0,32700
2016-05-04,0.2,1.8,11.1,11.3,11.1,11.3,43500,0,7.9,486520000,0,43500
2016-05-05,0.0,0.0,11.3,11.3,11.2,11.2,35700,0,7.83,400883200,0,35700
2016-05-06,0.0,0.0,11.3,11.4,11.2,11.2,30350,0,7.83,343200000,0,30350
2016-05-09,0.0,0.0,11.3,11.3,11.2,11.3,35700,0,7.9,401130000,0,35700
2016-05-10,0.0,0.0,11.2,11.2,11.2,11.2,142,0,7.83,1590400,0,142
2016-05-11,0.1,0.89,11.2,11.3,11.2,11.3,41856,64,7.9,470697600,614400,41920
2016-05-12,0.0,0.0,11.2,11.2,11.2,11.2,38159,0,7.83,427286400,0,38159
2016-05-13,0.0,0.0,11.2,11.2,11.2,11.2,26600,0,7.83,297920000,0,26600
2016-05-16,-0.2,-1.79,11.0,11.2,11.0,11.0,24178,281579,7.69,266943000,2703158400,305757
2016-05-17,0.0,0.0,11.0,11.0,11.0,11.0,79850,25883,7.69,878345000,243300200,105733
2016-05-18,0.0,0.0,11.0,11.0,11.0,11.0,156600,100000,7.69,1722600000,940000000,256600
2016-05-19,0.0,0.0,11.0,11.0,11.0,11.0,72100,0,7.69,793100000,0,72100
2016-05-20,0.2,1.82,11.0,11.2,11.0,11.2,14200,0,7.83,156550000,0,14200
2016-05-23,0.1,0.91,11.1,11.1,11.1,11.1,320,68,7.76,3550000,639200,388
2016-05-24,0.2,1.8,11.1,11.3,11.1,11.3,25000,0,7.9,281650000,0,25000
2016-05-25,-0.1,-0.88,11.2,11.3,11.2,11.2,55100,0,7.83,618900000,0,55100
2016-05-26,0.3,2.68,11.2,11.5,11.0,11.5,43520,0,8.04,492880000,0,43520
2016-05-27,0.2,1.77,11.3,11.3,11.3,11.5,31,0,8.04,300700,0,31
2016-05-30,0.0,0.0,11.1,11.3,11.1,11.3,31000,0,7.9,345700000,0,31000
2016-05-31,0.0,0.0,11.2,11.2,11.2,11.2,7000,10022,7.83,78400000,112246400,17022
2016-06-01,0.0,0.0,11.2,11.2,11.1,11.2,39998,0,7.83,447484200,0,39998
2016-06-02,0.0,0.0,11.2,11.2,11.2,11.2,8400,0,7.83,94080000,0,8400
2016-06-03,0.1,0.89,11.2,11.5,11.2,11.3,36200,26,7.9,412440000,249600,36226
2016-06-06,0.1,0.88,11.2,11.5,11.2,11.5,80500,0,8.04,918580000,0,80500
2016-06-07,-0.1,-0.88,11.3,11.3,11.3,11.3,24000,64,7.9,271200000,620800,24064
2016-06-08,0.2,1.77,11.3,11.6,11.3,11.5,58400,0,8.04,673100000,0,58400
2016-06-09,0.2,1.74,11.5,11.7,11.5,11.7,65080,55,8.18,759364000,539000,65135
2016-06-10,0.0,0.0,11.7,11.7,11.7,11.7,65,0,8.18,650000,0,65
2016-06-13,-0.1,-0.85,11.6,11.6,11.6,11.6,2375,50000,8.11,27430000,500000000,52375
