Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,CHP,CHP,CHP,CHP,CHP,CHP,CHP,CHP,CHP,CHP,CHP,CHP
date,,,,,,,,,,,,
2010-04-21,4.63,0.0,0.0,10.0,10.0,10.0,10.0,0,0,0,0,0
2010-04-22,4.63,0.0,0.0,10.0,10.9,10.0,10.0,3090000,0,300,0,300
2010-04-26,4.63,-0.3,-2.91,10.0,10.2,10.0,10.3,20200000,0,2000,0,2000
2010-04-27,4.63,-0.1,-0.99,10.0,10.1,10.0,10.1,30050000,0,3000,0,3000
2010-04-28,4.63,0.0,0.0,10.0,10.2,10.0,10.0,60400000,0,6000,0,6000
2010-04-29,4.21,-1.0,-9.9,9.1,11.0,9.1,10.1,29400000,0,3100,0,3100
2010-05-04,4.63,0.5,5.26,10.0,10.0,10.0,9.5,70000000,0,7000,0,7000
2010-05-05,4.49,-0.3,-3.0,9.7,9.8,9.7,10.0,7820000,0,800,0,800
2010-05-06,4.53,0.0,0.0,9.8,9.8,9.8,9.8,0,0,0,0,0
2010-05-07,4.63,0.2,2.04,10.0,10.2,9.8,9.8,194100000,0,19400,0,19400
2010-05-10,5.09,1.0,10.0,11.0,11.0,11.0,10.0,7700000,0,700,0,700
2010-05-11,5.55,1.0,9.09,12.0,12.1,12.0,11.0,4820000,0,400,0,400
2010-05-12,5.6,0.0,0.0,12.1,12.1,12.1,12.1,0,0,0,0,0
2010-05-13,5.55,-0.1,-0.83,12.0,12.0,12.0,12.1,24000000,0,2000,0,2000
2010-05-14,5.55,0.0,0.0,12.0,12.0,12.0,12.0,0,0,0,0,0
2010-05-17,5.09,0.0,0.0,11.0,11.0,11.0,11.0,0,0,0,0,0
2010-05-18,5.09,0.0,0.0,11.0,11.0,11.0,11.0,0,0,0,0,0
2010-05-19,4.58,-1.1,-10.0,9.9,9.9,9.9,11.0,81180000,0,8200,0,8200
2010-05-20,4.58,0.0,0.0,9.9,9.9,9.9,9.9,0,0,0,0,0
2010-05-21,4.16,-0.9,-9.09,9.0,9.5,9.0,9.9,51000000,0,5600,0,5600
2010-05-24,4.16,-0.1,-1.1,9.0,10.0,9.0,9.1,13500000,0,1400,0,1400
2010-05-25,4.44,0.0,0.0,9.6,9.6,9.6,9.6,0,0,0,0,0
2010-05-26,4.44,0.0,0.0,9.6,9.6,9.6,9.6,0,0,0,0,0
2010-05-27,4.44,0.0,0.0,9.6,9.6,9.6,9.6,0,0,0,0,0
2010-05-28,4.16,-0.6,-6.25,9.0,9.0,9.0,9.6,41400000,0,4600,0,4600
2010-05-31,3.93,-0.5,-5.56,8.5,8.5,8.5,9.0,8500000,0,1000,0,1000
