,timestamp,delta_volume,date,note
0,1397667600,,2014-04-17,Đưa cổ phiếu vào diện cảnh báo
1,1428339600,,2015-04-07,Đưa cổ phiếu ra khỏi diện cảnh báo
2,1490893200,14597409.0,2017-03-31,"Niêm yết cổ phiếu bổ sung - 14,597,409 CP"
3,1491757200,7930788.0,2017-04-10,"Giao dịch bổ sung - 7,930,788 CP"
4,1516813200,6066621.0,2018-01-25,"Giao dịch bổ sung - 6,066,621 CP"
5,1530723600,15403316.0,2018-07-05,"Niêm yết cổ phiếu bổ sung - 15,403,316 CP"
6,1531155600,12610814.0,2018-07-10,"Giao dịch bổ sung - 12,610,814 CP"
7,1548349200,600000.0,2019-01-25,"Giao dịch bổ sung - 600,000 CP"
8,1561654800,2792502.0,2019-06-28,"Giao dịch bổ sung - 2,792,502 CP"
9,1591722000,1500000.0,2020-06-10,"Niêm yết cổ phiếu bổ sung - 1,500,000 CP"
10,1591894800,1500000.0,2020-06-12,"Niêm yết cổ phiếu bổ sung - 1,500,000 CP"
11,1651078800,1500000.0,2022-04-28,"Giao dịch bổ sung - 1,500,000 CP"
