,quarter,roa
0,2008Q1,4.17
1,2008Q2,2.63
2,2008Q3,-0.28
3,2008Q4,1.42
4,2009Q2,0.0
5,2009Q3,2.04
6,2009Q4,1.33
7,2010Q1,0.8
8,2010Q2,1.08
9,2010Q3,1.36
10,2010Q4,2.86
11,2011Q1,0.95
12,2011Q2,0.49
13,2011Q3,-1.49
14,2011Q4,0.13
15,2012Q1,0.34
16,2012Q2,-0.71
17,2012Q3,-1.33
18,2012Q4,1.11
19,2013Q1,1.26
20,2013Q2,0.39
21,2013Q3,2.51
22,2013Q4,2.3
23,2014Q1,2.29
24,2014Q2,3.04
25,2014Q3,3.0
26,2014Q4,2.31
27,2015Q1,2.94
28,2015Q2,5.0
29,2015Q3,3.92
30,2015Q4,6.8
31,2016Q1,3.73
32,2016Q2,3.45
33,2016Q3,3.6
34,2016Q4,3.91
35,2017Q1,2.16
36,2017Q2,2.35
37,2017Q3,2.01
38,2017Q4,3.23
39,2018Q1,1.72
40,2018Q2,2.66
41,2018Q3,2.32
42,2018Q4,1.71
43,2019Q1,1.15
44,2019Q2,1.28
45,2019Q3,1.45
46,2019Q4,5.04
47,2020Q1,4.25
48,2020Q2,3.73
49,2020Q3,3.24
50,2020Q4,7.09
51,2021Q1,7.05
52,2021Q2,5.05
53,2021Q3,3.54
54,2021Q4,3.79
55,2022Q1,4.53
56,2022Q2,3.93
