quarter,s,ln_s
2010Q1,0.7223338055393402,0.11574711258337507
2010Q2,1.0199694560395116,0.06801497553876282
2010Q3,0.6330955634696247,0.036405298087359865
2010Q4,0.3153859903704305,0.018494810339337073
2011Q1,0.49030524674789194,0.042212680911868486
2011Q2,0.25453948458545533,0.022971076093314908
2011Q3,1.3664283380001921e-17,2.866980950125903e-05
2011Q4,0.0,0.0
2012Q1,0.14306371052248312,0.016376188404133893
2012Q2,0.2117673337758804,0.022413650674889006
2012Q3,0.12274796689394143,0.018621324915170233
2012Q4,0.23189977797529507,0.02361157461682786
2013Q1,0.23827357845888833,0.03435426271689921
2013Q2,0.19980045945456806,0.032371026380252646
2013Q3,0.0,0.0
2013Q4,0.22689487623400478,0.029700249953732962
2014Q1,0.0,0.0
2014Q2,0.10888130693310902,0.005919357419270004
2014Q3,0.48754884407690935,0.049516515709869396
2014Q4,0.06854686746457819,0.002094893556687207
2015Q1,0.14275491997339093,0.018127759721017097
2015Q2,0.05967010766174747,0.002497273839550714
2015Q3,0.12412951443769385,0.0061028461610231795
2015Q4,0.0,0.0
2016Q1,0.13559118681379573,0.015289588036564303
2016Q2,0.8461349955748044,0.06598030555876767
2016Q3,0.14037110537024514,0.009191879693451163
2016Q4,0.0,0.0
2017Q1,0.032435391911464585,0.0007174604123262265
2017Q2,0.6781457640583237,0.03633490217708577
2017Q3,0.3597555839224949,0.02187715052222455
2017Q4,0.6816082678232288,0.03909796963548403
2018Q1,0.5923496293952754,0.03629234074809885
2018Q2,0.2252236441539425,0.02397625586834561
2018Q3,0.15986249901222893,0.011971818980393397
2018Q4,0.11888383873038672,0.008111382885474056
2019Q1,0.12283344798875952,0.01738007117311136
2019Q2,0.06966836175272495,0.0038727562636293026
2019Q3,0.021359421792243993,0.0012143134536508064
2019Q4,0.1733813595914356,0.018615647008529662
2020Q1,0.5160288143629783,0.06416529358772481
2020Q2,0.21413221373831573,0.02156850831710119
2020Q3,0.20472900084299053,0.020390385382548736
2020Q4,0.3889774096411369,0.028348116173296672
2021Q1,0.4852527252886149,0.05130780531024009
2021Q2,0.46169901599264007,0.03133797439927409
2021Q3,0.2933542864845185,0.02916718055250311
2021Q4,0.5639332051697676,0.04064148288848446
2022Q1,0.9534250533319074,0.061338147998724446
2022Q2,0.4058723906643176,0.017801111574867537
2022Q3,0.6161567972025679,0.038117569863322605
