Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,DAD,DAD,DAD,DAD,DAD,DAD,DAD,DAD,DAD,DAD,DAD,DAD
date,,,,,,,,,,,,
2009-08-19,3.96,-9.4,-38.21,15.2,24.6,24.6,24.6,190370000,0,12000,0,12000
2009-08-20,4.14,0.0,0.0,15.9,15.9,17.0,15.9,39950000,0,2500,0,2500
2009-08-21,3.88,-1.1,-6.88,14.9,14.9,14.9,16.0,107280000,0,7200,0,7200
2009-08-24,3.78,-0.4,-2.68,14.5,14.0,14.6,14.9,100860000,0,7000,0,7000
2009-08-25,3.68,-0.3,-2.08,14.1,14.1,14.1,14.4,28200000,0,2000,0,2000
2009-08-26,3.83,0.6,4.26,14.7,14.0,14.7,14.1,81170000,0,5600,0,5600
2009-08-27,3.78,0.0,0.0,14.5,14.5,14.7,14.5,106310000,0,7300,0,7300
2009-08-28,3.81,0.0,0.0,14.6,14.6,14.7,14.6,188540000,0,12900,0,12900
2009-08-31,3.88,0.3,2.05,14.9,15.3,15.3,14.6,8980000,0,600,0,600
2009-09-01,3.73,-0.7,-4.67,14.3,14.5,14.5,15.0,44510000,0,3100,0,3100
2009-09-03,3.83,0.3,2.08,14.7,14.7,14.7,14.4,1470000,0,100,0,100
2009-09-04,3.78,-0.2,-1.36,14.5,14.5,14.5,14.7,77300000,0,5500,0,5500
2009-09-07,3.62,-0.2,-1.42,13.9,13.9,14.4,14.1,30630000,0,2200,0,2200
2009-09-08,3.65,0.1,0.72,14.0,14.0,14.0,13.9,23800000,0,1700,0,1700
2009-09-09,3.65,0.0,0.0,14.0,13.9,14.0,14.0,6990000,0,500,0,500
2009-09-10,3.65,0.0,0.0,14.0,14.0,14.0,14.0,4200000,0,300,0,300
2009-09-11,3.62,-0.1,-0.71,13.9,14.0,14.0,14.0,37770000,0,2700,0,2700
2009-09-14,3.65,0.0,0.0,14.0,14.0,14.0,14.0,64400000,0,4600,0,4600
2009-09-15,3.65,0.0,0.0,14.0,14.4,14.4,14.0,28400000,0,2000,0,2000
