,date,quarter,price,shares_est,market_cap
0,2017-09-29,2017Q3,91.0,56641565.85564768,5154382492864
1,2017-12-29,2017Q4,122.0,57175889.45163509,6975458513099
2,2018-03-30,2018Q1,176.0,57177571.34264519,10063252556306
3,2018-06-29,2018Q2,184.4,57175197.277926594,10543106378050
4,2018-09-28,2018Q3,152.1,49986752.75520428,7602985094067
5,2018-12-28,2018Q4,144.0,49986054.192917,7197991803780
6,2019-03-29,2019Q1,160.0,49985658.62106288,7997705379370
7,2019-06-28,2019Q2,161.0,49985599.54102123,8047681526104
8,2019-09-30,2019Q3,162.2,50366807.35458206,8169496152913
9,2019-12-31,2019Q4,120.0,50366220.48428335,6043946458114
10,2020-03-31,2020Q1,92.5,50365576.48427364,4658815824795
11,2020-06-30,2020Q2,115.5,50366974.9291709,5817385604319
12,2020-09-30,2020Q3,120.7,50745186.53670716,6124944014981
13,2020-12-31,2020Q4,128.0,50744991.256557584,6495358880839
14,2021-03-31,2021Q1,131.0,50745312.91259572,6647635991550
15,2021-06-30,2021Q2,137.5,50746388.68968344,6977628444831
16,2021-09-30,2021Q3,136.5,50746520.78373924,6926900086980
17,2021-12-31,2021Q4,160.0,50745819.8051948,8119331168831
18,2022-03-31,2022Q1,161.6,50745152.7458944,8200416683737
19,2022-06-30,2022Q2,158.7,50744808.32138788,8053201080604
