,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2012Q1,98637.0,17059.0,9445.0,6841.0,6841.0,132980.0,265642.0,156024.0,155994.0,109618.0,,1037.0,16609.0,0.0,6.94,4.46,1.66
1,2012Q3,516797.0,118598.0,91742.0,78347.0,44597.0,502678.0,786236.0,376274.0,376244.0,347921.0,62041.0,7794.0,52715.0,0.0,15.16,25.64,11.34
2,2013Q1,429198.0,107938.0,91435.0,81411.0,27570.0,,,,,,,0.0,0.0,0.0,18.97,0.0,0.0
3,2013Q2,78642.0,13670.0,757.0,-165.0,-165.0,,,,,,,0.0,0.0,0.0,-0.21,0.0,0.0
4,2013Q3,477658.0,118211.0,97114.0,88750.0,56212.0,923135.0,1282583.0,473741.0,473741.0,592484.0,216358.0,3801.0,26931.0,0.0,18.58,18.98,8.77
5,2013Q4,479468.0,99427.0,61311.0,63230.0,41863.0,1017905.0,1412472.0,639480.0,639480.0,625385.0,147607.0,3746.0,18669.0,0.0,13.19,6.87,3.11
6,2014Q1,456735.0,97651.0,77508.0,66003.0,42532.0,947815.0,1406305.0,609703.0,609703.0,626746.0,169836.0,4192.0,18709.0,0.0,14.45,6.79,3.02
7,2014Q2,92937.0,16935.0,8064.0,6235.0,6235.0,139286.0,496394.0,79279.0,79279.0,417115.0,,4383.0,12451.0,0.0,6.71,1.19,0.66
8,2014Q3,540230.0,92015.0,66097.0,57375.0,37553.0,1049461.0,1667693.0,780477.0,780477.0,594668.0,292548.0,3826.0,17752.0,9.8,10.62,7.42,3.47
9,2014Q4,570930.0,93962.0,65880.0,61095.0,44654.0,948819.0,1679482.0,731216.0,731216.0,639277.0,308989.0,3910.0,19083.0,8.93,10.7,7.24,2.67
10,2015Q1,630238.0,120855.0,73127.0,74050.0,52438.0,779226.0,1528267.0,545973.0,545973.0,665571.0,316723.0,4205.0,19868.0,9.08,11.75,8.09,3.27
11,2015Q2,592761.0,108681.0,92096.0,82609.0,65196.0,821585.0,1627211.0,604806.0,604806.0,1022405.0,,5966.0,24222.0,4.69,13.94,7.72,4.13
12,2015Q3,561180.0,117810.0,120111.0,112311.0,84725.0,910290.0,1773464.0,632913.0,632913.0,1140551.0,,7230.0,27021.0,4.84,20.01,7.83,4.98
13,2015Q4,653397.0,127670.0,92175.0,86028.0,61988.0,756591.0,1809580.0,583001.0,583001.0,1226578.0,,7245.0,29060.0,7.18,13.17,5.24,3.46
14,2016Q1,598495.0,109916.0,89734.0,84573.0,59423.0,799406.0,1818573.0,620770.0,620770.0,1197804.0,,7048.0,28378.0,6.37,14.13,4.97,3.25
15,2016Q2,592702.0,117665.0,99095.0,93830.0,68465.0,781147.0,1813909.0,585427.0,585427.0,1228482.0,,6760.0,29105.0,7.41,15.83,5.64,3.77
16,2016Q3,636922.0,99807.0,84199.0,79798.0,61808.0,870965.0,1992462.0,689262.0,689262.0,1303201.0,,5860.0,26059.0,9.78,12.53,4.88,3.25
17,2016Q4,796689.0,91599.0,63387.0,55560.0,46218.0,831293.0,1991639.0,632786.0,632786.0,1358853.0,,5246.0,27173.0,7.91,6.97,3.47,2.32
18,2017Q1,822265.0,74394.0,47372.0,45492.0,35018.0,757856.0,1924835.0,516966.0,516966.0,1407869.0,,4519.0,28153.0,8.41,5.53,2.53,1.78
19,2017Q2,963866.0,126677.0,89946.0,82249.0,64637.0,855975.0,2079084.0,595888.0,595888.0,1483196.0,,4262.0,29659.0,7.6,8.53,4.47,3.23
20,2017Q3,949918.0,110301.0,83047.0,76256.0,61739.0,928492.0,2229788.0,674458.0,674458.0,1555330.0,,4152.0,31102.0,8.26,8.03,4.06,2.87
21,2017Q4,275800.0,40665.0,100841.0,97264.0,97264.0,371741.0,887321.0,117386.0,117386.0,769936.0,,5172.0,15396.0,6.34,35.27,8.37,6.24
22,2018Q1,164257.0,28565.0,13463.0,10733.0,10733.0,227823.0,751663.0,74736.0,74736.0,676927.0,,4687.0,13536.0,6.68,6.53,1.6,1.31
23,2018Q2,125430.0,25195.0,13792.0,10720.0,10720.0,191605.0,743660.0,61101.0,61101.0,682559.0,,3609.0,13649.0,8.81,8.55,1.58,1.43
24,2018Q3,1502412.0,353188.0,254774.0,244505.0,246090.0,2091411.0,4549047.0,1628256.0,1628256.0,2920791.0,,7295.0,58406.0,5.98,16.27,13.66,9.3
25,2018Q4,1735110.0,462446.0,273493.0,262580.0,259511.0,2133941.0,4744094.0,1562922.0,1562922.0,3181172.0,,8221.0,29509.0,5.6,15.13,8.51,5.58
26,2019Q1,1164525.0,197197.0,126543.0,119994.0,120961.0,2063824.0,4651341.0,1473726.0,1473726.0,3177615.0,,8209.0,29476.0,5.14,10.3,3.81,2.58
27,2019Q2,1322419.0,276863.0,165925.0,160535.0,158691.0,2002159.0,4533868.0,1297874.0,1297874.0,3235993.0,,8367.0,26102.0,3.41,12.14,4.95,3.46
28,2019Q3,1154450.0,189175.0,121512.0,116588.0,118226.0,2055976.0,4550290.0,1143949.0,1143949.0,3406341.0,,5782.0,26332.0,4.62,10.1,3.56,2.6
