,quarter,roa
0,2007Q4,42.86
1,2008Q1,0.14
2,2008Q2,0.27
3,2008Q3,0.84
4,2008Q4,9.93
5,2009Q1,0.52
6,2009Q2,7.83
7,2009Q3,14.36
8,2009Q4,20.42
9,2010Q1,0.33
10,2010Q2,15.98
11,2010Q3,5.28
12,2010Q4,12.46
13,2011Q1,1.79
14,2011Q2,0.56
15,2011Q3,1.02
16,2011Q4,0.61
17,2012Q1,0.58
18,2012Q2,0.61
19,2012Q3,-0.12
20,2012Q4,1.86
21,2013Q1,0.35
22,2013Q2,1.24
23,2013Q3,0.71
24,2013Q4,3.91
25,2014Q1,0.69
26,2014Q2,0.09
27,2014Q3,0.9
28,2014Q4,1.11
29,2015Q1,0.14
30,2015Q2,1.47
31,2015Q3,1.74
32,2015Q4,3.71
33,2016Q1,0.16
34,2016Q2,0.5
35,2016Q3,1.54
36,2016Q4,3.75
37,2017Q1,0.15
38,2017Q2,0.4
39,2017Q3,3.5
40,2017Q4,2.0
41,2018Q1,0.59
42,2018Q2,0.46
43,2018Q3,1.19
44,2018Q4,3.7
45,2019Q1,2.19
46,2019Q2,5.45
47,2019Q3,1.53
48,2019Q4,5.82
49,2020Q1,0.74
50,2020Q2,2.56
51,2020Q3,4.82
52,2020Q4,8.75
53,2021Q1,0.75
54,2021Q2,2.88
55,2021Q3,4.1
56,2021Q4,5.44
57,2022Q1,1.96
58,2022Q2,3.2
