,quarter,roa
0,2009Q4,1.33
1,2010Q1,1.99
2,2010Q2,1.74
3,2010Q3,-0.46
4,2010Q4,-0.97
5,2011Q1,-0.3
6,2011Q2,-1.58
7,2011Q3,-1.61
8,2011Q4,-2.42
9,2012Q1,-0.78
10,2012Q2,-0.01
11,2012Q3,-0.15
12,2012Q4,-4.85
13,2013Q1,0.12
14,2013Q2,0.38
15,2013Q3,0.85
16,2013Q4,0.02
17,2014Q1,0.58
18,2014Q2,-0.05
19,2014Q3,0.12
20,2014Q4,-0.38
21,2015Q1,1.15
22,2015Q2,-6.11
23,2015Q3,-0.88
24,2015Q4,-3.42
25,2016Q1,0.03
26,2016Q2,0.14
27,2016Q3,0.42
28,2016Q4,-0.09
29,2017Q1,0.33
30,2017Q2,-25.1
31,2017Q3,-0.59
32,2017Q4,-22.85
33,2018Q1,1.09
34,2018Q2,0.27
35,2018Q3,0.67
36,2018Q4,-1.17
37,2019Q1,1.2
38,2019Q2,0.42
39,2019Q3,3.62
40,2019Q4,-0.27
41,2020Q1,0.6
42,2020Q2,-0.15
43,2020Q3,0.15
44,2020Q4,0.37
45,2021Q1,-0.33
46,2021Q2,-1.35
47,2021Q3,-2.71
48,2021Q4,-1.53
49,2022Q1,-0.53
50,2022Q2,0.0
