,date,quarter,price,shares_est,market_cap
0,2005-03-31,2005Q1,27.0,23215007.002284955,626805189062
1,2005-06-30,2005Q2,26.7,23216058.293806285,619868756445
2,2005-09-30,2005Q3,35.9,23215334.758325864,833430517824
3,2005-12-30,2005Q4,34.4,28214967.886065345,970594895281
4,2006-03-31,2006Q1,78.5,28254873.68211657,2218007584046
5,2006-06-30,2006Q2,82.0,28255030.20620101,2316912476908
6,2006-09-29,2006Q3,91.5,28254420.992584143,2585279520821
7,2006-12-29,2006Q4,133.0,33804219.4092827,4495961181435
8,2007-03-30,2007Q1,279.0,38343703.98338682,10697893411365
9,2007-06-29,2007Q2,150.0,57260529.26849292,8589079390274
10,2007-09-28,2007Q3,154.0,57259680.23646379,8817990756415
11,2007-12-28,2007Q4,137.0,57514920.066369936,7879544049093
12,2008-03-31,2008Q1,55.0,57515070.57216573,3163328881469
13,2008-06-30,2008Q2,27.5,57890298.15428301,1591983199243
14,2008-09-30,2008Q3,39.9,57890869.71532594,2309845701642
15,2008-12-31,2008Q4,20.8,81042607.68335274,1685686239814
16,2009-03-31,2009Q1,24.3,81042507.01590271,1969332920486
17,2009-06-30,2009Q2,41.0,81043852.1066208,3322797936371
18,2009-09-30,2009Q3,55.0,81044105.5798687,4457425806893
19,2009-12-31,2009Q4,44.5,81043589.74358974,3606439743590
20,2010-03-31,2010Q1,50.0,81043539.3258427,4052176966292
21,2010-06-30,2010Q2,20.7,178292395.25474867,3690652581773
22,2010-09-30,2010Q3,16.3,186292816.18887016,3036572903879
23,2010-12-31,2010Q4,17.7,186288687.78280544,3297309773756
24,2011-03-31,2011Q1,13.0,186287740.4178774,2421740625432
25,2011-06-30,2011Q2,11.2,186289510.96121413,2086442522766
26,2011-09-30,2011Q3,11.5,244641029.0589176,2813371834178
27,2011-12-30,2011Q4,11.3,244646712.6494969,2764507852939
28,2012-03-30,2012Q1,13.9,244641845.8311484,3400521657053
29,2012-06-29,2012Q2,15.8,244650950.3826216,3865485016045
30,2012-09-28,2012Q3,14.7,244642407.36255756,3596243388230
31,2012-12-28,2012Q4,16.6,244645567.4170341,4061116419123
32,2013-03-29,2013Q1,19.2,244636426.15980992,4697019382268
33,2013-06-28,2013Q2,24.3,244643462.9364468,5944836149356
34,2013-09-30,2013Q3,25.8,244643847.16732544,6311811256917
35,2013-12-31,2013Q4,29.6,263682210.26994115,7804993423990
36,2014-03-31,2014Q1,31.4,263681616.2470912,8279602750159
37,2014-06-30,2014Q2,26.3,265648264.2605903,6986549350054
38,2014-09-30,2014Q3,30.2,265656453.9698003,8022824909888
39,2014-12-31,2014Q4,28.2,269075529.2510813,7587929924880
40,2015-03-31,2015Q1,26.3,269065692.1294233,7076427703004
41,2015-06-30,2015Q2,26.9,269072626.903006,7238053663691
42,2015-09-30,2015Q3,25.1,269065601.80165154,6753546605221
43,2015-12-31,2015Q4,25.2,269617138.0158954,6794351878001
44,2016-03-31,2016Q1,24.4,269612539.26268804,6578545958010
45,2016-06-30,2016Q2,20.5,310059656.97240865,6356222967934
46,2016-09-30,2016Q3,21.6,310054707.0382279,6697181672026
47,2016-12-30,2016Q4,24.65,310050731.3163695,7642750526949
48,2017-03-31,2017Q1,27.3,310045322.4155578,8464237301945
49,2017-06-30,2017Q2,36.9,310054559.0728111,11441013229787
50,2017-09-29,2017Q3,35.1,310047827.06936806,10882678730135
51,2017-12-29,2017Q4,41.5,310053391.82537985,12867215760753
52,2018-03-30,2018Q1,37.7,310053229.7302204,11689006760829
53,2018-06-29,2018Q2,31.9,310048637.9328024,9890551550056
54,2018-09-28,2018Q3,36.9,310049264.8273583,11440817872130
55,2018-12-28,2018Q4,30.8,310048341.7650365,9549488926363
56,2019-03-29,2019Q1,31.85,310054371.7854519,9875231741367
57,2019-06-28,2019Q2,31.75,310046336.4041242,9843971180831
58,2019-09-30,2019Q3,38.15,310050035.17411184,11828408841892
59,2019-12-31,2019Q4,36.3,310051054.3220221,11254853271889
60,2020-03-31,2020Q1,27.3,310052519.5582144,8464433783939
61,2020-06-30,2020Q2,30.65,310060801.81878674,9503363575746
62,2020-09-30,2020Q3,40.2,310052556.9322165,12464112788675
63,2020-12-31,2020Q4,48.95,310051588.006804,15177025232933
64,2021-03-31,2021Q1,52.6,309050270.44225264,16256044225262
65,2021-06-30,2021Q2,57.7,309049784.11487097,17832172543428
66,2021-09-30,2021Q3,65.2,309050349.2088545,20150082768417
67,2021-12-31,2021Q4,69.1,309052812.57676244,21355549349054
68,2022-03-31,2022Q1,81.7,309051594.90069485,25249515303387
69,2022-06-30,2022Q2,86.2,355404567.3368664,30635873704438
