,quarter,roa
0,2004Q4,8.39
1,2005Q1,3.47
2,2005Q2,4.34
3,2005Q3,2.88
4,2005Q4,2.24
5,2006Q1,12.72
6,2006Q2,4.08
7,2006Q3,6.05
8,2006Q4,9.01
9,2007Q1,6.2
10,2007Q2,2.5
11,2007Q3,1.54
12,2007Q4,3.97
13,2008Q1,-3.95
14,2008Q2,-2.39
15,2008Q3,0.36
16,2008Q4,0.48
17,2009Q1,2.95
18,2009Q2,6.56
19,2009Q3,2.27
20,2009Q4,2.92
21,2010Q1,2.49
22,2010Q2,1.96
23,2010Q3,1.49
24,2010Q4,2.43
25,2011Q1,1.9
26,2011Q2,1.66
27,2011Q3,3.08
28,2011Q4,3.88
29,2012Q1,4.78
30,2012Q2,2.77
31,2012Q3,1.45
32,2012Q4,3.0
33,2013Q1,1.65
34,2013Q2,7.97
35,2013Q3,2.99
36,2013Q4,1.98
37,2014Q1,3.4
38,2014Q2,2.86
39,2014Q3,3.15
40,2014Q4,4.72
41,2015Q1,1.72
42,2015Q2,2.8
43,2015Q3,2.36
44,2015Q4,2.81
45,2016Q1,1.04
46,2016Q2,1.52
47,2016Q3,2.5
48,2016Q4,5.77
49,2017Q1,2.88
50,2017Q2,2.87
51,2017Q3,2.92
52,2017Q4,2.43
53,2018Q1,2.64
54,2018Q2,3.84
55,2018Q3,2.0
56,2018Q4,3.62
57,2019Q1,2.11
58,2019Q2,2.44
59,2019Q3,2.26
60,2019Q4,2.39
61,2020Q1,1.3
62,2020Q2,1.9
63,2020Q3,1.75
64,2020Q4,3.23
65,2021Q1,2.01
66,2021Q2,1.5
67,2021Q3,0.86
68,2021Q4,2.52
69,2022Q1,2.16
70,2022Q2,1.84
