Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,KSF,KSF,KSF,KSF,KSF,KSF,KSF,KSF,KSF,KSF,KSF,KSF
date,,,,,,,,,,,,
2021-10-06,46.8,10.8,30.0,46.8,46.8,46.8,36.0,3467880000,0,74100,0,74100
2021-10-07,51.4,4.6,9.83,51.4,51.4,51.4,46.8,200460000,0,3900,0,3900
2021-10-08,56.5,5.1,9.92,56.5,56.5,56.5,51.4,949200000,0,16800,0,16800
2021-10-11,62.1,5.6,9.91,62.1,62.1,62.1,56.5,124200000,0,2000,0,2000
2021-10-12,68.3,6.2,9.98,68.3,68.3,68.3,62.1,887900000,0,13000,0,13000
2021-10-13,75.1,6.8,9.96,75.1,75.1,75.1,68.3,6834100000,0,91000,0,91000
2021-10-14,76.4,1.3,1.73,76.4,82.6,82.6,75.1,52246880000,0,652100,0,652100
2021-10-15,73.3,-3.1,-4.06,73.3,82.0,82.0,76.4,21004340000,0,288200,0,288200
2021-10-18,66.2,-7.1,-9.69,66.2,73.3,73.3,73.3,27985120000,0,403700,0,403700
2021-10-19,71.9,5.7,8.61,71.9,66.2,72.8,66.2,19186240000,0,266500,0,266500
2021-10-20,79.0,7.1,9.87,79.0,73.0,79.0,71.9,13699780000,0,174100,0,174100
2021-10-21,75.1,-3.9,-4.94,75.1,84.6,84.6,79.0,20230870000,0,266700,0,266700
2021-10-22,75.8,0.7,0.93,75.8,75.1,80.0,75.1,17538070000,0,231760,0,231760
2021-10-25,77.1,1.3,1.72,77.1,77.5,80.0,75.8,28650710000,0,371200,0,371200
2021-10-26,76.8,-0.3,-0.39,76.8,79.8,80.0,77.1,21042980000,0,275500,0,275500
2021-10-27,78.9,2.1,2.73,78.9,77.0,80.0,76.8,22630676100,0,288564,0,288564
2021-10-28,80.0,1.1,1.39,80.0,78.0,80.0,78.9,16958391700,0,214006,0,214006
2021-10-29,74.5,-5.5,-6.88,74.5,80.0,80.7,80.0,14847417000,0,194730,0,194730
2021-11-01,71.0,-3.5,-4.7,71.0,75.5,77.0,74.5,18931430000,0,255801,0,255801
2021-11-02,72.2,1.2,1.69,72.2,71.0,73.6,71.0,18602320000,0,257100,0,257100
2021-11-03,71.8,-0.4,-0.55,71.8,73.8,73.8,72.2,24074058400,0,335305,0,335305
2021-11-04,72.1,0.3,0.42,72.1,71.8,74.3,71.8,22725980000,0,315200,0,315200
2021-11-05,72.1,0.0,0.0,72.1,73.6,75.8,72.1,13976140000,0,192500,0,192500
2021-11-08,67.8,-4.3,-5.96,67.8,73.8,74.0,72.1,20859320000,0,295600,0,295600
2021-11-09,68.8,1.0,1.47,68.8,70.0,72.2,67.8,12201890000,0,174600,0,174600
2021-11-10,69.7,0.9,1.31,69.7,70.0,71.0,68.8,16786350000,0,241100,0,241100
2021-11-11,69.9,0.2,0.29,69.9,69.0,71.5,69.7,17834220000,0,255800,0,255800
2021-11-12,70.7,0.8,1.14,70.7,70.0,71.4,69.9,17202900000,0,244260,0,244260
2021-11-15,76.8,6.1,8.63,76.8,72.0,76.8,70.7,20098960000,0,275700,0,275700
2021-11-16,72.2,-4.6,-5.99,72.2,76.0,76.0,76.8,21760800000,0,300200,0,300200
2021-11-17,79.0,6.8,9.42,79.0,72.8,79.0,72.2,25895470000,0,349200,0,349200
2021-11-18,77.9,-1.1,-1.39,77.9,75.8,78.0,79.0,17655280000,0,228200,0,228200
2021-11-19,73.0,-4.9,-6.29,73.0,77.0,77.0,77.9,19068630000,0,257200,0,257200
2021-11-22,72.0,-1.0,-1.37,72.0,73.5,74.5,73.0,15669960000,0,216550,0,216550
2021-11-23,71.6,-0.4,-0.56,71.6,73.3,73.3,72.0,17093950000,0,237700,0,237700
2021-11-24,71.9,0.3,0.42,71.9,72.8,72.8,71.6,16576720000,0,230800,0,230800
2021-11-25,71.0,-0.9,-1.25,71.0,72.2,72.2,71.9,24021080000,0,337300,0,337300
