,quarter,price,price_diff,price_diff_perc
1,2007Q4,55.0,-31.5,-36.41618497109827
2,2008Q1,22.1,-32.9,-59.81818181818182
3,2008Q2,15.5,-6.600000000000001,-29.864253393665162
4,2008Q3,24.3,8.8,56.7741935483871
5,2008Q4,14.2,-10.100000000000001,-41.56378600823046
6,2009Q1,14.5,0.3000000000000007,2.1126760563380333
7,2009Q2,19.0,4.5,31.03448275862069
8,2009Q3,32.5,13.5,71.05263157894737
9,2009Q4,23.0,-9.5,-29.23076923076923
10,2010Q1,25.2,2.1999999999999993,9.565217391304346
11,2010Q2,25.6,0.40000000000000213,1.5873015873015959
12,2010Q3,18.3,-7.300000000000001,-28.515625000000004
13,2010Q4,17.2,-1.1000000000000014,-6.010928961748641
14,2011Q1,14.3,-2.8999999999999986,-16.860465116279062
15,2011Q2,14.0,-0.3000000000000007,-2.097902097902103
16,2011Q3,12.5,-1.5,-10.714285714285714
17,2011Q4,12.0,-0.5,-4.0
18,2012Q1,13.8,1.8000000000000007,15.000000000000005
19,2012Q2,12.1,-1.700000000000001,-12.318840579710152
20,2012Q3,10.7,-1.4000000000000004,-11.5702479338843
21,2012Q4,12.5,1.8000000000000007,16.822429906542062
22,2013Q1,15.5,3.0,24.0
23,2013Q2,21.4,5.899999999999999,38.06451612903225
24,2013Q3,21.7,0.3000000000000007,1.4018691588785082
25,2013Q4,20.8,-0.8999999999999986,-4.147465437788012
26,2014Q1,21.5,0.6999999999999993,3.365384615384612
27,2014Q2,17.7,-3.8000000000000007,-17.674418604651166
28,2014Q3,22.9,5.199999999999999,29.37853107344632
29,2014Q4,20.7,-2.1999999999999993,-9.606986899563317
30,2015Q1,19.6,-1.0999999999999979,-5.314009661835739
31,2015Q2,17.3,-2.3000000000000007,-11.734693877551022
32,2015Q3,15.6,-1.700000000000001,-9.82658959537573
33,2015Q4,13.3,-2.299999999999999,-14.743589743589737
34,2016Q1,12.9,-0.40000000000000036,-3.0075187969924837
35,2016Q2,13.0,0.09999999999999964,0.7751937984496097
36,2016Q3,11.55,-1.4499999999999993,-11.15384615384615
37,2016Q4,10.3,-1.25,-10.822510822510822
38,2017Q1,10.8,0.5,4.854368932038835
39,2017Q2,12.25,1.4499999999999993,13.42592592592592
40,2017Q3,10.2,-2.0500000000000007,-16.734693877551024
41,2017Q4,11.8,1.6000000000000014,15.686274509803937
42,2018Q1,10.6,-1.200000000000001,-10.169491525423737
43,2018Q2,9.35,-1.25,-11.79245283018868
44,2018Q3,9.2,-0.15000000000000036,-1.6042780748663141
45,2018Q4,8.1,-1.0999999999999996,-11.956521739130432
46,2019Q1,9.19,1.0899999999999999,13.45679012345679
47,2019Q2,7.67,-1.5199999999999996,-16.53971708378672
48,2019Q3,7.59,-0.08000000000000007,-1.043024771838332
49,2019Q4,7.6,0.009999999999999787,0.13175230566534635
50,2020Q1,6.45,-1.1499999999999995,-15.131578947368414
51,2020Q2,8.33,1.88,29.147286821705425
52,2020Q3,9.72,1.3900000000000006,16.686674669867955
53,2020Q4,16.15,6.429999999999998,66.15226337448557
54,2021Q1,22.9,6.75,41.795665634674926
55,2021Q2,21.85,-1.0499999999999972,-4.585152838427936
56,2021Q3,26.8,4.949999999999999,22.654462242562925
57,2021Q4,36.55,9.749999999999996,36.38059701492536
58,2022Q1,62.9,26.35,72.09302325581396
59,2022Q2,37.6,-25.299999999999997,-40.222575516693155
