,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
16,2013Q2,106491.0,17631.0,9584.0,7523.0,7523.0,2917263.0,,4195784.0,1970891.0,1970525.0,2224893.0,,127.0,10495.0,40.22,7.06,1.19,0.49
17,2013Q3,68020.0,21419.0,12566.0,9719.0,9719.0,2456924.0,,3723025.0,1488234.0,1488234.0,2234791.0,,146.0,10541.0,30.85,14.29,1.37,0.64
18,2013Q4,78743.0,-1378.0,-12149.0,-9073.0,-9073.0,2554590.0,,3822281.0,1596563.0,1596563.0,2225718.0,,93.0,10499.0,51.71,-11.52,0.88,0.46
19,2014Q1,80972.0,82565.0,74431.0,58062.0,58062.0,2715491.0,,3955527.0,1671747.0,1671747.0,2283780.0,,314.0,10773.0,28.06,71.71,2.95,1.69
20,2014Q2,99924.0,-36777.0,-44768.0,-34582.0,-34582.0,2631039.0,,3337381.0,1088183.0,1088183.0,2249198.0,,114.0,10609.0,61.28,-34.61,1.07,0.65
21,2014Q3,65569.0,12186.0,2732.0,-2528.0,-2528.0,3065168.0,,3776887.0,1532382.0,1351015.0,2244505.0,,56.0,10587.0,133.34,-3.86,0.53,0.32
22,2014Q4,71143.0,38299.0,28421.0,21208.0,21208.0,1786999.0,,2736513.0,472147.0,290781.0,2264366.0,,200.0,10681.0,30.56,29.81,1.87,1.22
23,2015Q1,33965.0,243413.0,4927.0,3936.0,3936.0,1888716.0,,2837758.0,569900.0,388533.0,2267858.0,,-57.0,10697.0,-100.6,11.59,-0.53,-0.38
24,2015Q2,40507.0,129338.0,3899.0,2069.0,2069.0,1840276.0,,2881298.0,633448.0,452081.0,2247850.0,,117.0,10603.0,53.05,5.11,1.09,0.81
25,2015Q3,46547.0,-11794.0,-34360.0,-26410.0,-26410.0,1635249.0,,2619602.0,416873.0,235506.0,2202729.0,,4.0,10390.0,1079.24,-56.74,0.04,0.03
26,2015Q4,47768.0,22605.0,-175061.0,-136654.0,-136654.0,1229983.0,,2253168.0,188109.0,188109.0,2065059.0,,-744.0,9741.0,-4.57,-286.08,-7.15,-5.93
27,2016Q1,18028.0,-138573.0,-139236.0,-111512.0,-111512.0,934532.0,272942.0,1949055.0,6834.0,6834.0,1942221.0,0.0,-1290.0,9161.0,-2.48,-618.54,-12.89,-11.23
28,2016Q2,41695.0,34086.0,-65714.0,-52252.0,-52252.0,896831.0,521558.0,1902637.0,12668.0,12668.0,1889969.0,,-1547.0,8915.0,-1.81,-125.32,-16.14,-14.98
29,2016Q3,33010.0,6960.0,-3479.0,-3875.0,-3875.0,767511.0,630143.0,1640673.0,15065.0,15065.0,1625608.0,,-1441.0,7668.0,-1.66,-11.74,-16.18,-15.71
30,2016Q4,33106.0,30635.0,13083.0,13057.0,13057.0,834913.0,693590.0,1660720.0,22054.0,22054.0,1638666.0,,-732.0,7759.0,-3.4,39.44,-8.71,-8.64
31,2017Q1,54572.0,60464.0,51977.0,52001.0,52001.0,1319085.0,723237.0,1753621.0,37959.0,37959.0,1715662.0,,42.0,8124.0,87.49,95.29,0.52,0.51
32,2017Q2,41175.0,44922.0,33856.0,33856.0,33856.0,1396598.0,810154.0,1829333.0,66572.0,66572.0,1762761.0,,450.0,8347.0,8.58,82.22,5.64,5.52
33,2017Q3,42921.0,31182.0,15043.0,15049.0,15049.0,1358901.0,726574.0,1793609.0,31276.0,31276.0,1762333.0,,540.0,8345.0,10.62,35.06,6.63,6.48
34,2017Q4,33457.0,30774.0,11273.0,-4356.0,-4356.0,1359498.0,660368.0,1777356.0,12813.0,12813.0,1764543.0,,457.0,8355.0,13.26,-13.02,5.51,5.4
35,2018Q1,44390.0,25054.0,12048.0,12066.0,12066.0,1653101.0,747315.0,1781343.0,10895.0,10895.0,1770447.0,,268.0,8383.0,19.47,27.18,3.21,3.15
36,2018Q2,46197.0,35775.0,21284.0,14539.0,14539.0,1671649.0,748116.0,1795332.0,13724.0,13724.0,1781608.0,,177.0,8436.0,19.59,31.47,2.11,2.09
37,2018Q3,44058.0,35552.0,20429.0,20457.0,20457.0,1632386.0,804863.0,1860046.0,15680.0,15680.0,1844367.0,,202.0,8733.0,19.58,46.43,2.39,2.37
38,2018Q4,46570.0,62612.0,37655.0,26269.0,26269.0,1798871.0,965555.0,1917072.0,46650.0,40311.0,1870422.0,,347.0,8856.0,9.85,56.41,4.04,3.99
39,2019Q1,44306.0,37967.0,22713.0,18330.0,18330.0,2064039.0,1210349.0,2176394.0,245043.0,238616.0,1931351.0,,377.0,9145.0,10.88,41.37,4.29,4.11
40,2019Q2,50542.0,36009.0,17631.0,14108.0,14108.0,2016979.0,947612.0,2122469.0,76422.0,70347.0,2046046.0,,375.0,9688.0,10.38,27.91,4.12,3.92
41,2019Q3,51012.0,36112.0,17486.0,13991.0,13991.0,1990257.0,856291.0,2092704.0,97055.0,90980.0,1995649.0,,344.0,9449.0,13.22,27.43,3.71,3.5
42,2019Q4,57947.0,50359.0,27029.0,21618.0,21618.0,1804164.0,837089.0,2102669.0,135774.0,122674.0,1966895.0,,322.0,9313.0,11.14,37.31,3.43,3.2
43,2020Q1,48510.0,31845.0,16270.0,13028.0,13028.0,1722892.0,918861.0,2052949.0,123837.0,110737.0,1929111.0,,297.0,9134.0,7.41,26.86,3.16,3.0
44,2020Q2,59837.0,54330.0,36775.0,29489.0,29489.0,1632374.0,649015.0,2155910.0,163986.0,150863.0,1991925.0,,370.0,9396.0,9.41,49.28,1.5,1.4
45,2020Q3,57988.0,64817.0,47551.0,38047.0,38047.0,1701858.0,703371.0,2216459.0,177115.0,164939.0,2039344.0,,484.0,9656.0,10.56,65.61,1.89,1.74
46,2020Q4,58461.0,54325.0,19890.0,16230.0,16230.0,1772523.0,739012.0,2286421.0,189792.0,176826.0,2096629.0,,458.0,9927.0,18.76,27.76,0.78,0.72
47,2021Q1,102905.0,62713.0,42044.0,37064.0,37064.0,1771013.0,875013.0,2243143.0,178738.0,167532.0,2064406.0,,572.0,9775.0,20.54,36.02,1.78,1.64
48,2021Q2,90936.0,159104.0,120789.0,120795.0,120795.0,2128089.0,1065529.0,2395728.0,247125.0,236866.0,2148603.0,0.0,1004.0,10173.0,13.74,132.84,5.73,5.21
49,2021Q3,76362.0,45212.0,14635.0,22830.0,22830.0,2273466.0,1409608.0,2540400.0,202068.0,192283.0,2338332.0,,932.0,11072.0,17.37,29.9,1.02,0.93
50,2021Q4,123968.0,113205.0,97361.0,78895.0,78895.0,2671957.0,1694774.0,2739269.0,282418.0,273106.0,2456852.0,,1229.0,11633.0,20.75,63.64,3.29,2.99
51,2022Q1,101736.0,63496.0,44309.0,50227.0,50227.0,2773033.0,1745633.0,2838241.0,330047.0,321697.0,2508193.0,,1291.0,11876.0,15.37,49.37,2.02,1.8
52,2022Q2,86059.0,39170.0,26259.0,21544.0,21544.0,2483353.0,1417526.0,2546548.0,84248.0,75886.0,2462300.0,,821.0,11659.0,11.45,25.03,0.87,0.8
