,quarter,roa
0,2013Q3,0.0
1,2014Q1,7.7
2,2014Q2,6.58
3,2014Q3,6.9
4,2014Q4,5.9
5,2015Q1,6.55
6,2015Q2,5.75
7,2015Q3,6.5
8,2015Q4,5.49
9,2016Q1,5.49
10,2016Q2,5.22
11,2016Q3,4.26
12,2016Q4,2.85
13,2017Q1,3.85
14,2017Q2,3.55
15,2017Q3,3.61
16,2017Q4,2.9
17,2018Q1,3.47
18,2018Q2,3.05
19,2018Q3,2.6
20,2018Q4,2.58
21,2019Q1,3.56
22,2019Q2,3.42
23,2019Q3,2.63
24,2019Q4,2.32
25,2020Q1,2.88
26,2020Q2,2.38
27,2020Q3,2.4
28,2020Q4,2.17
29,2021Q1,2.79
30,2021Q2,2.33
31,2021Q3,1.51
32,2021Q4,2.76
33,2022Q1,2.3
34,2022Q2,1.86
