,date,quarter,price,shares_est,market_cap
0,2014-09-30,2014Q3,169.0,62722862.3995352,10600163745521
1,2014-12-31,2014Q4,109.0,111959617.4282678,12203598299681
2,2015-03-31,2015Q1,107.0,111959621.82391176,11979679535159
3,2015-06-30,2015Q2,73.5,139904249.16895506,10282962313918
4,2015-09-30,2015Q3,61.0,139900065.01950586,8533903966190
5,2015-12-31,2015Q4,78.5,146886266.8559262,11530571948190
6,2016-03-31,2016Q1,75.5,146892669.09680033,11090396516808
7,2016-06-30,2016Q2,123.0,146890953.91617674,18067587331690
8,2016-09-30,2016Q3,139.2,146887526.33796883,20446743666245
9,2016-12-30,2016Q4,156.0,153900400.64102563,24008462500000
10,2017-03-31,2017Q1,168.3,153895420.03428853,25900599191771
11,2017-06-30,2017Q2,102.9,307632239.8264414,31655357478141
12,2017-09-29,2017Q3,116.3,307629751.29047394,35777340075082
13,2017-12-29,2017Q4,131.0,316747038.3275261,41493862020906
14,2018-03-30,2018Q1,112.8,322935972.629521,36427177712610
15,2018-06-29,2018Q2,114.0,322894393.1256713,36809960816327
16,2018-09-28,2018Q3,127.2,322868760.3828811,41068906320702
17,2018-12-28,2018Q4,87.0,430407503.2341527,37445452781371
18,2019-03-29,2019Q1,84.8,443117269.75139344,37576344474918
19,2019-06-28,2019Q2,92.8,442777909.83954495,41089790033110
20,2019-09-30,2019Q3,126.1,442734352.9411765,55828801905882
21,2019-12-31,2019Q4,114.0,442695927.9647115,50467335787977
22,2020-03-31,2020Q1,58.9,452811581.94002575,26670602176268
23,2020-06-30,2020Q2,80.8,453208967.07204777,36619284539421
24,2020-09-30,2020Q3,104.3,452673170.1513845,47213811646789
25,2020-12-31,2020Q4,118.9,452601590.3642636,53814329094311
26,2021-03-31,2021Q1,129.7,466127519.17736655,60456739237304
27,2021-06-30,2021Q2,152.0,475306989.45724326,72246662397501
28,2021-09-30,2021Q3,127.8,712909556.1199348,91109841272128
29,2021-12-31,2021Q4,135.9,712829124.1080173,96873477966280
30,2022-03-31,2022Q1,145.8,732036349.6005907,106730899771766
31,2022-06-30,2022Q2,71.5,1463669432.2858822,104652364408441
