,timestamp,delta_volume,date,note
0,1216746000,17000000.0,2008-07-23,"Giao dịch lần đầu - 17,000,000 CP"
1,1256662800,3000000.0,2009-10-28,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
2,1256662800,3000000.0,2009-10-28,"Giao dịch bổ sung - 3,000,000 CP"
3,1277917200,9999997.0,2010-07-01,"Niêm yết cổ phiếu bổ sung - 9,999,997 CP"
4,1277917200,9999997.0,2010-07-01,"Giao dịch bổ sung - 9,999,997 CP"
5,1373562000,10499821.0,2013-07-12,"Niêm yết cổ phiếu bổ sung - 10,499,821 CP"
6,1373562000,10499821.0,2013-07-12,"Giao dịch bổ sung - 10,499,821 CP"
7,1387472400,3000000.0,2013-12-20,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
8,1404406800,13049698.0,2014-07-04,"Niêm yết cổ phiếu bổ sung - 13,049,698 CP"
9,1404925200,13049698.0,2014-07-10,"Giao dịch bổ sung - 13,049,698 CP"
10,1417971600,3000000.0,2014-12-08,"Giao dịch bổ sung - 3,000,000 CP"
11,1436979600,11309676.0,2015-07-16,"Niêm yết cổ phiếu bổ sung - 11,309,676 CP"
12,1437670800,11309676.0,2015-07-24,"Giao dịch bổ sung - 11,309,676 CP"
13,1618160400,,2021-04-12,Đưa cổ phiếu vào diện cảnh báo
14,1650214800,,2022-04-18,Đưa cổ phiếu vào diện kiểm soát
15,1662310800,,2022-09-05,Đưa cổ phiếu ra khỏi diện kiểm soát
