Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VSC,VSC,VSC,VSC,VSC,VSC,VSC,VSC,VSC,VSC,VSC,VSC
date,,,,,,,,,,,,
2008-01-09,0.0,0.0,124.0,131.0,124.0,124.0,96510,100000,4.0,12047000000,12400000000,196510
2008-01-10,-6.0,-4.84,121.0,124.0,118.0,118.0,63590,100000,3.81,7631000000,11800000000,163590
2008-01-11,2.0,1.69,118.0,123.0,118.0,120.0,60040,0,3.87,7209000000,0,60040
2008-01-14,-5.0,-4.17,118.0,123.0,115.0,115.0,28870,0,3.71,3366000000,0,28870
2008-01-15,-5.0,-4.35,112.0,112.0,110.0,110.0,8710,0,3.55,966000000,0,8710
2008-01-16,5.0,4.55,110.0,115.0,110.0,115.0,24170,0,3.71,2726000000,0,24170
2008-01-17,-2.0,-1.74,115.0,116.0,111.0,113.0,27040,0,3.65,3067000000,0,27040
2008-01-18,2.0,1.77,114.0,115.0,113.0,115.0,18510,0,3.71,2113000000,0,18510
2008-01-21,-5.0,-4.35,115.0,115.0,110.0,110.0,27850,0,3.55,3091000000,0,27850
2008-01-22,-5.0,-4.55,106.0,112.0,105.0,105.0,30590,0,3.39,3232000000,0,30590
2008-01-23,-5.0,-4.76,101.0,101.0,100.0,100.0,23670,0,3.23,2373000000,0,23670
2008-01-24,-4.5,-4.5,100.0,102.0,95.5,95.5,41820,0,3.08,4161000000,0,41820
2008-01-25,1.5,1.57,97.0,99.0,96.0,97.0,23710,0,3.13,2301000000,0,23710
2008-01-28,4.0,4.12,101.0,101.0,100.0,101.0,42340,0,3.26,4276000000,0,42340
2008-01-29,5.0,4.95,106.0,106.0,106.0,106.0,1170,0,3.42,124000000,0,1170
2008-01-30,5.0,4.72,111.0,111.0,111.0,111.0,260,0,3.58,29000000,0,260
2008-01-31,5.0,4.5,116.0,116.0,116.0,116.0,22480,0,3.75,2608000000,0,22480
2008-02-01,5.0,4.31,121.0,121.0,121.0,121.0,15470,0,3.91,1872000000,0,15470
2008-02-12,6.0,4.96,127.0,127.0,127.0,127.0,8490,0,4.1,1078000000,0,8490
2008-02-13,-1.0,-0.79,131.0,131.0,121.0,126.0,146090,0,4.07,18676000000,0,146090
2008-02-14,6.0,4.76,131.0,132.0,131.0,132.0,76170,0,4.26,10026000000,0,76170
2008-02-15,6.0,4.55,130.0,138.0,130.0,138.0,81380,0,4.46,10901000000,0,81380
2008-02-18,-6.0,-4.35,132.0,132.0,132.0,132.0,22300,0,4.26,2944000000,0,22300
2008-02-19,-5.0,-3.79,126.0,130.0,126.0,127.0,72820,0,4.1,9218000000,0,72820
2008-02-20,-6.0,-4.72,127.0,127.0,121.0,121.0,53480,0,3.91,6517000000,0,53480
2008-02-21,-6.0,-4.96,115.0,115.0,115.0,115.0,30660,0,3.71,3526000000,0,30660
2008-02-22,-5.0,-4.35,110.0,110.0,110.0,110.0,62780,0,3.55,6906000000,0,62780
2008-02-25,5.0,4.55,114.0,115.0,114.0,115.0,48970,0,3.71,5619000000,0,48970
