,quarter,roa
0,2003Q3,0.76
1,2004Q4,20.01
2,2005Q1,4.43
3,2005Q2,0.45
4,2005Q3,0.09
5,2005Q4,-2.16
6,2006Q1,-2.91
7,2006Q2,-0.83
8,2006Q3,-1.31
9,2006Q4,-0.9
10,2007Q1,-1.66
11,2007Q2,0.77
12,2007Q3,4.36
13,2007Q4,5.38
14,2008Q1,2.76
15,2008Q2,2.37
16,2008Q3,1.3
17,2008Q4,-3.5
18,2009Q1,-2.94
19,2009Q2,0.11
20,2009Q3,4.31
21,2009Q4,6.9
22,2010Q1,4.52
23,2010Q2,2.25
24,2010Q3,4.15
25,2010Q4,10.93
26,2011Q1,9.43
27,2011Q2,1.37
28,2011Q3,0.75
29,2011Q4,-4.93
30,2012Q1,-5.06
31,2012Q2,-13.76
32,2012Q3,-3.64
33,2012Q4,-2.26
34,2013Q1,0.05
35,2013Q2,5.86
36,2013Q3,2.78
37,2013Q4,7.05
38,2014Q1,0.76
39,2014Q2,0.13
40,2014Q3,3.02
41,2014Q4,0.36
42,2015Q1,0.61
43,2015Q2,0.67
44,2015Q3,1.12
45,2015Q4,4.75
46,2016Q1,1.15
47,2016Q2,0.1
48,2016Q3,2.32
49,2016Q4,2.77
50,2017Q1,1.92
51,2017Q2,0.73
52,2017Q3,0.5
53,2017Q4,-2.03
54,2018Q1,-1.47
55,2018Q2,-4.93
56,2018Q3,-3.54
57,2018Q4,-5.81
58,2019Q1,0.83
59,2019Q2,1.49
60,2019Q3,1.65
61,2019Q4,2.92
62,2020Q1,0.8
63,2020Q2,0.87
64,2020Q3,1.68
65,2020Q4,7.19
66,2021Q1,2.37
67,2021Q2,1.94
68,2021Q3,4.23
69,2021Q4,4.53
70,2022Q1,1.12
71,2022Q2,0.72
