,date,quarter,price,shares_est,market_cap
0,2005-03-31,2005Q1,31.9,1917095.646647601,61155351128
1,2005-06-30,2005Q2,32.3,1916914.867212708,61916350211
2,2005-09-30,2005Q3,42.3,3031248.333599957,128221804511
3,2005-12-30,2005Q4,20.3,3835415.9475319297,77858943735
4,2006-03-31,2006Q1,26.0,3837909.229168334,99785639958
5,2006-06-30,2006Q2,23.2,3838906.028516635,89062619862
6,2006-09-29,2006Q3,19.8,4819917.393299678,95434364387
7,2006-12-29,2006Q4,14.2,5817954.070981211,82614947808
8,2007-03-30,2007Q1,23.9,5818967.036841177,139073312181
9,2007-06-29,2007Q2,19.0,5818212.765957447,110546042553
10,2007-09-28,2007Q3,23.6,5815642.458100558,137249162011
11,2007-12-28,2007Q4,53.0,5798962.469578584,307345010888
12,2008-03-31,2008Q1,25.2,5799043.062200957,146135885167
13,2008-06-30,2008Q2,16.3,5798759.636005333,94519782067
14,2008-09-30,2008Q3,22.3,5798800.530534571,129313251831
15,2008-12-31,2008Q4,9.7,5799090.2684348775,56251175604
16,2009-03-31,2009Q1,10.1,5798853.749482116,58568422870
17,2009-06-30,2009Q2,12.8,8118526.376699778,103917137622
18,2009-09-30,2009Q3,20.8,8118440.264536631,168863557502
19,2009-12-31,2009Q4,17.9,8118119.266055046,145314334862
20,2010-03-31,2010Q1,29.2,8118368.769606135,237056368072
21,2010-06-30,2010Q2,21.3,8118272.335844994,172919200753
22,2010-09-30,2010Q3,21.7,13389005.300135585,290541415013
23,2010-12-31,2010Q4,22.6,13389603.429796357,302605037513
24,2011-03-31,2011Q1,21.7,13389395.03494818,290549872258
25,2011-06-30,2011Q2,16.1,14727699.530516433,237115962441
26,2011-09-30,2011Q3,17.0,14728387.819316303,250382592928
27,2011-12-30,2011Q4,14.4,14728009.62573618,212083338611
28,2012-03-30,2012Q1,15.2,14728193.146417445,223868535826
29,2012-06-29,2012Q2,11.2,14729053.955256617,164965404299
30,2012-09-28,2012Q3,6.9,14727783.28377932,101621704658
31,2012-12-28,2012Q4,3.9,14728576.61583152,57441448802
32,2013-03-29,2013Q1,4.8,14728929.796065692,70698863021
33,2013-06-28,2013Q2,5.2,14727131.542164931,76581084019
34,2013-09-30,2013Q3,4.8,14727710.491755435,70693010360
35,2013-12-31,2013Q4,8.1,14727342.25621415,119291472275
36,2014-03-31,2014Q1,11.8,14728167.592125189,173792377587
37,2014-06-30,2014Q2,10.8,14728828.488737889,159071347678
38,2014-09-30,2014Q3,15.3,14728847.279110592,225351363370
39,2014-12-31,2014Q4,12.0,14728445.270741343,176741343249
40,2015-03-31,2015Q1,13.9,14727293.604317373,204709381100
41,2015-06-30,2015Q2,13.0,14728093.947606144,191465221319
42,2015-09-30,2015Q3,13.3,14728365.384615384,195887259615
43,2015-12-31,2015Q4,14.7,14728318.066653674,216506275580
44,2016-03-31,2016Q1,13.5,14727923.627684964,198826968974
45,2016-06-30,2016Q2,13.4,14728684.386015052,197364370773
46,2016-09-30,2016Q3,10.4,14727662.616154397,153167691208
47,2016-12-30,2016Q4,11.2,14728376.454827094,164957816294
48,2017-03-31,2017Q1,12.0,14727748.269756962,176732979237
49,2017-06-30,2017Q2,11.7,14728430.9870232,172322642548
50,2017-09-29,2017Q3,12.1,14728430.9870232,178214014943
51,2017-12-29,2017Q4,12.9,14728522.33676976,189997938144
52,2018-03-30,2018Q1,10.15,14728149.589643791,149490718335
53,2018-06-29,2018Q2,6.59,14727395.934172314,97053539206
54,2018-09-28,2018Q3,6.75,14728353.32606325,99416384951
55,2018-12-28,2018Q4,5.49,14727801.669618012,80855631166
56,2019-03-29,2019Q1,6.25,14727340.6374502,92045878984
57,2019-06-28,2019Q2,7.13,14727481.008079102,105006939588
58,2019-09-30,2019Q3,8.02,14728466.813902128,118122303847
59,2019-12-31,2019Q4,10.25,14728588.661037397,150968033776
60,2020-03-31,2020Q1,8.78,14727695.468800692,129309166216
61,2020-06-30,2020Q2,7.8,14728095.39018418,114879144043
62,2020-09-30,2020Q3,10.0,14728398.885103747,147283988851
63,2020-12-31,2020Q4,10.9,14728125.580531305,160536568828
64,2021-03-31,2021Q1,15.45,14727966.253814396,227547078621
65,2021-06-30,2021Q2,15.4,14728585.178055825,226820211742
66,2021-09-30,2021Q3,15.1,14728226.65267576,222396222455
67,2021-12-31,2021Q4,24.5,14728421.05263158,360846315789
68,2022-03-31,2022Q1,21.2,14728059.241879905,312234855928
69,2022-06-30,2022Q2,18.7,14727754.605491832,275409011123
