,timestamp,delta_volume,date,note
0,1219165200,818267,2008-08-20,"Niêm yết cổ phiếu bổ sung - 818,267 CP"
1,1219165200,818267,2008-08-20,"Giao dịch bổ sung - 818,267 CP"
2,1254675600,447761,2009-10-05,"Niêm yết cổ phiếu bổ sung - 447,761 CP"
3,1254675600,447761,2009-10-05,"Giao dịch bổ sung - 447,761 CP"
4,1261933200,940329,2009-12-28,"Niêm yết cổ phiếu bổ sung - 940,329 CP"
5,1261933200,940329,2009-12-28,"Giao dịch bổ sung - 940,329 CP"
6,1281459600,1551545,2010-08-11,"Niêm yết cổ phiếu bổ sung - 1,551,545 CP"
7,1281459600,1551545,2010-08-11,"Giao dịch bổ sung - 1,551,545 CP"
8,1387386000,594621,2013-12-19,"Niêm yết cổ phiếu bổ sung - 594,621 CP"
9,1387904400,594621,2013-12-25,"Giao dịch bổ sung - 594,621 CP"
10,1405270800,1248862,2014-07-14,"Niêm yết cổ phiếu bổ sung - 1,248,862 CP"
11,1405616400,1248862,2014-07-18,"Giao dịch bổ sung - 1,248,862 CP"
12,1436288400,2747824,2015-07-08,"Niêm yết cổ phiếu bổ sung - 2,747,824 CP"
13,1437066000,2747824,2015-07-17,"Giao dịch bổ sung - 2,747,824 CP"
14,1468774800,3236340,2016-07-18,"Niêm yết cổ phiếu bổ sung - 3,236,340 CP"
15,1469379600,3236340,2016-07-25,"Giao dịch bổ sung - 3,236,340 CP"
16,1497978000,5935353,2017-06-21,"Niêm yết cổ phiếu bổ sung - 5,935,353 CP"
17,1498582800,5935353,2017-06-28,"Giao dịch bổ sung - 5,935,353 CP"
