,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2007Q4,252670.0,49669.0,19955.0,14140.0,14140.0,167316.0,259747.0,138251.0,138167.0,121496.0,0.0,1724.0,14817.0,43.78,5.6,23.28,10.89
1,2008Q1,219628.0,36534.0,20426.0,14713.0,14713.0,149574.0,245761.0,84868.0,84480.0,133368.0,27526.0,3519.0,16264.0,15.06,6.7,11.62,5.9
2,2008Q2,271100.0,45552.0,25029.0,18195.0,18195.0,172057.0,269164.0,91378.0,90991.0,149314.0,28472.0,5678.0,18209.0,4.74,6.71,12.87,7.07
3,2008Q3,209515.0,44142.0,22826.0,16522.0,16522.0,141799.0,257091.0,73568.0,73480.0,156519.0,27004.0,7463.0,17356.0,4.37,7.89,10.8,6.28
4,2008Q4,179533.0,42701.0,8644.0,5950.0,7026.0,149553.0,264073.0,88017.0,87904.0,148850.0,27206.0,6528.0,16505.0,2.99,3.31,4.6,2.7
5,2009Q1,135652.0,32517.0,10517.0,8385.0,7339.0,133490.0,235845.0,51110.0,51034.0,156835.0,27900.0,5560.0,17391.0,3.27,6.18,4.82,2.94
6,2009Q2,179978.0,43113.0,22766.0,17670.0,17670.0,125211.0,239193.0,45412.0,45412.0,166193.0,27587.0,5420.0,18428.0,5.44,9.82,10.94,7.44
7,2009Q3,217024.0,45100.0,22012.0,19165.0,19165.0,158339.0,279632.0,50924.0,50924.0,186631.0,42077.0,5646.0,19716.0,5.63,8.83,10.86,7.39
8,2009Q4,276853.0,65031.0,32046.0,24961.0,24961.0,179349.0,325134.0,74957.0,74957.0,206381.0,43796.0,7409.0,19832.0,4.62,9.02,12.7,8.25
9,2010Q1,132441.0,32886.0,10791.0,8046.0,7430.0,161607.0,288012.0,29669.0,29664.0,217712.0,40632.0,7172.0,20921.0,4.67,6.08,3.48,2.42
10,2010Q2,84260.0,35876.0,23319.0,18334.0,18334.0,98882.0,263616.0,34921.0,33838.0,222060.0,,6992.0,20871.0,4.39,21.76,8.34,6.65
