,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,31.5,3002078.4729586425,94565471898
1,2010-03-31,2010Q1,29.4,3002114.790847185,88262174851
2,2010-06-30,2010Q2,28.0,3002122.7004078915,84059435611
3,2010-09-30,2010Q3,25.0,3002087.084629236,75052177116
4,2010-12-31,2010Q4,24.5,2950472.7419030378,72286582177
5,2011-03-31,2011Q1,24.0,3002026.7048164043,72048640916
6,2011-06-30,2011Q2,17.8,3001934.0115267085,53434425405
7,2011-09-30,2011Q3,16.3,3001941.1444987967,48931640655
8,2011-12-30,2011Q4,16.4,3001920.712968654,49231499693
9,2012-03-30,2012Q1,15.4,3001915.415262029,46229497395
10,2012-06-29,2012Q2,17.0,3001869.368527312,51031779265
11,2012-09-28,2012Q3,16.0,3001799.948572898,48028799177
12,2012-12-28,2012Q4,17.8,3001830.647187623,53432585520
13,2013-03-29,2013Q1,28.0,3001714.6891705613,84048011297
14,2013-06-28,2013Q2,23.7,3001787.4040584587,71142361476
15,2013-09-30,2013Q3,25.1,3001718.9659240283,75343146045
16,2013-12-31,2013Q4,25.8,3001750.8228867566,77445171230
17,2014-03-31,2014Q1,29.8,3001739.1304347827,89451826087
18,2014-06-30,2014Q2,29.7,3001702.069716776,89150551471
19,2014-09-30,2014Q3,18.3,7003571.428571428,128165357143
20,2014-12-31,2014Q4,21.5,7003851.672834378,150582810966
21,2015-03-31,2015Q1,21.0,7003503.393912853,147073571272
22,2015-06-30,2015Q2,21.3,7003609.106052193,149176873959
23,2015-09-30,2015Q3,21.0,7003362.844005216,147070619724
24,2015-12-31,2015Q4,20.5,7703342.8068750845,157918527541
25,2016-03-31,2016Q1,17.5,7703207.637887217,134806133663
26,2016-06-30,2016Q2,21.8,7703331.362113148,167932623694
27,2016-09-30,2016Q3,20.9,7702961.506753758,160991895491
28,2016-12-30,2016Q4,15.8,7702774.655386617,121703839555
29,2017-03-31,2017Q1,17.0,12317387.247278385,209395583204
30,2017-06-30,2017Q2,15.5,12316856.234165274,190911271630
31,2017-09-29,2017Q3,16.9,12316899.915182358,208155608567
32,2017-12-29,2017Q4,16.0,12317232.048905144,197075712782
33,2018-03-30,2018Q1,16.4,12316796.739076404,201995466521
34,2018-06-29,2018Q2,13.1,12317264.395825608,161356163585
35,2018-09-28,2018Q3,12.9,12316844.7087302,158887296743
36,2018-12-28,2018Q4,12.1,12316837.062280832,149033728454
37,2019-03-29,2019Q1,12.0,12317307.209243909,147807686511
38,2019-06-28,2019Q2,12.1,12317206.437512418,149038197894
39,2019-09-30,2019Q3,11.8,13531267.830651604,159668960402
40,2019-12-31,2019Q4,11.9,13531372.884253718,161023337323
41,2020-03-31,2020Q1,10.0,13531694.83985765,135316948399
42,2020-06-30,2020Q2,10.4,13531313.912995411,140725664695
43,2020-09-30,2020Q3,15.1,13531491.218257075,204325517396
44,2020-12-31,2020Q4,13.6,13531512.259338489,184028566727
45,2021-03-31,2021Q1,12.4,14208253.1280077,176182338787
46,2021-06-30,2021Q2,14.55,14208638.307123704,206735687369
47,2021-09-30,2021Q3,15.4,14208823.309115425,218815878960
48,2021-12-31,2021Q4,15.9,14208791.984194186,225919792549
49,2022-03-31,2022Q1,14.9,14208836.222661108,211711659718
50,2022-06-30,2022Q2,11.85,14208149.271444583,168366568867
