quarter,trend
2005Q1,47.39336492890995
2005Q2,100.0
2005Q3,0.0
2005Q4,25.118483412322274
2006Q1,26.540284360189574
2006Q2,15.165876777251185
2006Q3,36.018957345971565
2006Q4,10.42654028436019
2007Q1,0.0
2007Q2,5.687203791469194
2007Q3,0.0
2007Q4,14.691943127962086
2008Q1,7.5829383886255926
2008Q2,23.222748815165875
2008Q3,4.265402843601896
2008Q4,9.95260663507109
2009Q1,8.530805687203792
2009Q2,15.639810426540285
2009Q3,19.90521327014218
2009Q4,12.322274881516588
2010Q1,10.90047393364929
2010Q2,18.48341232227488
2010Q3,18.009478672985782
2010Q4,18.009478672985782
2011Q1,18.95734597156398
2011Q2,21.327014218009477
2011Q3,33.649289099526065
2011Q4,39.33649289099526
2012Q1,34.12322274881517
2012Q2,37.44075829383886
2012Q3,23.696682464454977
2012Q4,19.90521327014218
2013Q1,18.48341232227488
2013Q2,23.696682464454977
2013Q3,19.90521327014218
2013Q4,14.218009478672986
2014Q1,13.270142180094787
2014Q2,11.848341232227488
2014Q3,15.165876777251185
2014Q4,14.218009478672986
2015Q1,12.322274881516588
2015Q2,13.270142180094787
2015Q3,11.374407582938389
2015Q4,10.42654028436019
2016Q1,10.42654028436019
2016Q2,10.42654028436019
2016Q3,9.47867298578199
2016Q4,8.530805687203792
2017Q1,7.5829383886255926
2017Q2,7.109004739336493
2017Q3,5.687203791469194
2017Q4,4.265402843601896
2018Q1,5.213270142180095
2018Q2,5.687203791469194
2018Q3,4.739336492890995
2018Q4,4.265402843601896
2019Q1,5.213270142180095
2019Q2,5.687203791469194
2019Q3,5.213270142180095
2019Q4,4.739336492890995
2020Q1,5.687203791469194
2020Q2,5.213270142180095
2020Q3,7.5829383886255926
2020Q4,4.265402843601896
2021Q1,5.687203791469194
2021Q2,5.213270142180095
2021Q3,6.161137440758294
2021Q4,7.109004739336493
2022Q1,7.109004739336493
2022Q2,7.5829383886255926
2022Q3,6.6350710900473935
