,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
10,2019Q1,657415.0,457921.0,150415.0,150215.0,150215.0,141297812.0,13700931.0,84786944.0,132880607.0,33683806.0,87264525.0,8417205.0,7688000.0,568925.0,692.0,10948.0,0.0,1.8,0.11
11,2019Q2,766800.0,474748.0,258668.0,226368.0,226368.0,149087110.0,17557298.0,87296789.0,140445962.0,35156390.0,89780907.0,8641148.0,7688000.0,779589.0,796.0,11240.0,0.0,2.65,0.16
12,2019Q3,826631.0,451465.0,289617.0,231712.0,231712.0,152979974.0,17103968.0,92460327.0,142589699.0,33145157.0,90760411.0,10390275.0,9369000.0,985908.0,747.0,11090.0,0.0,2.44,0.15
13,2019Q4,639104.0,574732.0,811124.0,665349.0,665349.0,157398288.0,25399935.0,97484362.0,146472446.0,31469651.0,95727318.0,10925842.0,9369000.0,1324852.0,1359.0,11662.0,0.0,6.24,0.43
14,2020Q1,639677.0,514508.0,308700.0,308400.0,308400.0,148500554.0,16691280.0,96204913.0,137235890.0,19100379.0,98610547.0,11264664.0,9369000.0,1632626.0,1528.0,12023.0,0.0,2.78,0.2
15,2020Q2,698389.0,529311.0,360399.0,209245.0,209245.0,161540018.0,25602585.0,96998489.0,150116427.0,36084857.0,100233665.0,11423591.0,9369000.0,1819824.0,1510.0,12193.0,0.0,1.84,0.13
16,2020Q3,747006.0,543174.0,462237.0,371511.0,371511.0,167426241.0,25984580.0,96735601.0,155627657.0,40287921.0,102547411.0,11798584.0,10680660.0,877839.0,1455.0,11047.0,0.0,3.2,0.23
17,2020Q4,976644.0,590382.0,597600.0,473107.0,473107.0,180207288.0,25741179.0,107760914.0,166536910.0,42516673.0,113276597.0,13670378.0,12087442.0,1126826.0,1127.0,11310.0,0.0,3.72,0.27
18,2021Q1,1105391.0,586143.0,698238.0,555150.0,555150.0,184320897.0,30883398.0,109786286.0,170095457.0,44399230.0,115198284.0,14225440.0,12087442.0,1681975.0,1331.0,11769.0,21.15,3.98,0.3
19,2021Q2,1325011.0,638549.0,858130.0,683223.0,683223.0,186934447.0,33098224.0,110166955.0,172055265.0,52062705.0,107983872.0,14879182.0,12087442.0,2346023.0,1723.0,12310.0,23.88,4.69,0.37
20,2021Q3,1418343.0,595410.0,973967.0,776659.0,776659.0,197629226.0,31940581.0,111191081.0,181594682.0,57778322.0,110440626.0,16034544.0,13555507.0,2020246.0,1999.0,11944.0,17.94,5.02,0.4
21,2021Q4,1337348.0,709312.0,738203.0,591486.0,591486.0,211663515.0,42590477.0,125806542.0,193000251.0,58365998.0,109784637.0,18663264.0,15595507.0,2212116.0,2015.0,12623.0,22.63,3.41,0.29
22,2022Q1,1564572.0,657821.0,1306399.0,1048859.0,1048859.0,231222030.0,49720200.0,143777342.0,208631198.0,77451665.0,106116923.0,22590832.0,18315181.0,3260976.0,2304.0,13611.0,16.51,5.08,0.47
23,2022Q2,1727625.0,868356.0,1499887.0,1201905.0,1201905.0,229723225.0,52343826.0,144534510.0,206166425.0,63121369.0,116729330.0,23556800.0,20716168.0,2254246.0,2472.0,11892.0,12.78,5.21,0.52
