,quarter,roa
0,2012Q2,0.08
1,2012Q3,0.08
2,2012Q4,0.07
3,2013Q1,1.17
4,2013Q2,1.52
5,2013Q3,0.0
6,2013Q4,0.08
7,2014Q1,0.05
8,2014Q2,0.06
9,2014Q3,3.53
10,2014Q4,0.23
11,2015Q1,-0.18
12,2015Q2,-1.64
13,2015Q3,-3.54
14,2015Q4,-7.08
15,2016Q1,-8.29
16,2016Q2,-19.3
17,2016Q3,-19.76
18,2016Q4,-33.84
19,2017Q1,-36.48
20,2017Q2,-25.61
21,2017Q3,-20.88
22,2017Q4,56.76
23,2018Q1,54.7
24,2018Q2,44.96
25,2018Q3,36.14
26,2018Q4,4.68
27,2019Q1,1.24
28,2019Q2,2.43
29,2019Q3,1.63
30,2019Q4,0.67
31,2020Q1,-0.75
32,2020Q2,1.39
33,2020Q3,0.73
34,2020Q4,4.84
35,2021Q1,7.37
36,2021Q2,6.89
37,2021Q3,1.29
38,2021Q4,7.71
39,2022Q1,0.91
40,2022Q2,3.72
