,timestamp,delta_volume,date,note
0,1532278800,60000000.0,2018-07-23,"Niêm yết cổ phiếu lần đầu - 60,000,000 CP"
1,1533056400,60000000.0,2018-08-01,"Giao dịch lần đầu - 60,000,000 CP"
2,1554915600,400.0,2019-04-11,Niêm yết cổ phiếu bổ sung - 400 CP
3,1556125200,400.0,2019-04-25,Giao dịch bổ sung - 400 CP
4,1558890000,60000400.0,2019-05-27,"Niêm yết cổ phiếu lần đầu - 60,000,400 CP"
5,1560358800,,2019-06-13,Giao dịch trở lại sàn HNX
6,1560358800,,2019-06-13,Hủy niêm yết cổ phiếu
7,1561482000,60000400.0,2019-06-26,"Giao dịch lần đầu - 60,000,400 CP"
8,1634749200,3000000.0,2021-10-21,"Niêm yết cổ phiếu bổ sung - 3,000,000 CP"
9,1638205200,40000000.0,2021-11-30,"Niêm yết cổ phiếu bổ sung - 40,000,000 CP"
10,1659978000,3000000.0,2022-08-09,"Giao dịch bổ sung - 3,000,000 CP"
11,1665507600,40000000.0,2022-10-12,"Giao dịch bổ sung - 40,000,000 CP"
