,quarter,roa
0,2009Q3,0.0
1,2009Q4,2.56
2,2010Q1,0.0
3,2010Q2,0.0
4,2010Q3,18.85
5,2010Q4,-3.45
6,2011Q1,3.46
7,2011Q2,7.44
8,2011Q3,5.86
9,2011Q4,3.66
10,2012Q1,2.44
11,2012Q2,7.72
12,2012Q3,-0.44
13,2012Q4,8.95
14,2013Q1,2.7
15,2013Q2,2.79
16,2013Q3,4.01
17,2013Q4,3.78
18,2014Q1,4.43
19,2014Q2,0.77
20,2014Q3,3.53
21,2014Q4,3.34
22,2015Q1,4.26
23,2015Q2,1.03
24,2015Q3,0.49
25,2015Q4,5.2
26,2016Q1,1.39
27,2016Q2,3.26
28,2016Q3,2.54
29,2016Q4,2.47
30,2017Q1,2.0
31,2017Q2,3.24
32,2017Q3,2.36
33,2017Q4,3.38
34,2018Q1,-4.34
35,2018Q2,9.81
36,2018Q3,-4.18
37,2018Q4,5.21
38,2019Q1,-5.04
39,2019Q2,-2.41
40,2019Q3,8.6
41,2019Q4,5.93
42,2020Q1,-13.0
43,2020Q2,2.17
44,2020Q3,0.56
45,2020Q4,12.17
46,2021Q1,-18.55
47,2021Q2,-4.67
48,2021Q3,-4.22
49,2021Q4,48.76
50,2022Q1,16.75
51,2022Q2,-9.14
