,date,quarter,price,shares_est,market_cap
0,2010-09-30,2010Q3,14.4,1080015.3433064823,15552220944
1,2010-12-31,2010Q4,13.4,1080022.7475830694,14472304818
2,2011-03-31,2011Q1,8.8,1079914.5679451812,9503248198
3,2011-06-30,2011Q2,6.5,1079996.7180833607,7019978668
4,2011-09-30,2011Q3,8.4,1079990.7614135037,9071922396
5,2011-12-30,2011Q4,6.8,1079982.7064418504,7343882404
6,2012-03-30,2012Q1,8.0,1079996.628171626,8639973025
7,2012-06-29,2012Q2,10.3,1079935.9838274932,11123340633
8,2012-09-28,2012Q3,9.4,1079996.6138999409,10151968171
9,2012-12-28,2012Q4,8.8,1080068.6748868425,9504604339
10,2013-03-29,2013Q1,10.5,1079993.9398530414,11339936368
11,2013-06-28,2013Q2,9.5,1080024.022220554,10260228211
12,2013-09-30,2013Q3,9.2,1080014.3781452193,9936132279
13,2013-12-31,2013Q4,11.0,1079956.2682215744,11879518950
14,2014-03-31,2014Q1,12.6,1080000.0,13608000000
15,2014-06-30,2014Q2,15.0,1080051.5972380303,16200773959
16,2014-09-30,2014Q3,10.4,1079982.4855870977,11231817850
17,2014-12-31,2014Q4,13.3,1080014.3010368252,14364190204
18,2015-03-31,2015Q1,11.0,1079982.3568330514,11879805925
19,2015-06-30,2015Q2,11.2,1079988.3653286796,12095869692
20,2015-09-30,2015Q3,11.1,1080005.787037037,11988064236
21,2015-12-31,2015Q4,11.9,1079980.4755595843,12851767659
22,2016-03-31,2016Q1,11.4,1080041.2229474408,12312469942
23,2016-06-30,2016Q2,10.8,1079997.34448649,11663971320
24,2016-09-30,2016Q3,11.4,1079977.6676669691,12311745411
25,2016-12-30,2016Q4,12.3,1080039.1800181908,13284481914
26,2017-03-31,2017Q1,12.4,1079989.0425969046,13391864128
27,2017-06-30,2017Q2,12.0,1080010.5974301232,12960127169
28,2017-09-29,2017Q3,11.7,1079983.508554937,12635807050
29,2017-12-29,2017Q4,16.0,1080000.0,17280000000
30,2018-03-30,2018Q1,11.7,1079983.072365637,12635801947
31,2018-06-29,2018Q2,13.4,1080038.2653061224,14472512755
32,2018-09-28,2018Q3,12.0,1080010.6503361512,12960127804
33,2018-12-28,2018Q4,12.0,1080005.0877639276,12960061053
34,2019-03-29,2019Q1,11.2,1079991.953868848,12095909883
35,2019-06-28,2019Q2,21.0,1080002.9065542798,22680061038
36,2019-09-30,2019Q3,13.3,1079994.6758951151,14363929189
37,2019-12-31,2019Q4,13.3,1080032.8469458658,14364436864
38,2020-03-31,2020Q1,13.0,1080014.5085237578,14040188611
39,2020-06-30,2020Q2,13.9,1079996.8474148803,15011956179
40,2020-09-30,2020Q3,12.0,1080015.6739811911,12960188088
41,2020-12-31,2020Q4,12.5,1080016.6124454904,13500207656
42,2021-03-31,2021Q1,13.5,1080026.7872091075,14580361627
43,2021-06-30,2021Q2,13.7,1080063.207795628,14796865947
44,2021-09-30,2021Q3,17.5,1079967.7621563536,18899435838
45,2021-12-31,2021Q4,28.5,1080020.8387600938,30780593905
46,2022-03-31,2022Q1,87.4,1079967.82660232,94389188045
47,2022-06-30,2022Q2,62.0,1997888.358428204,123869078223
