,quarter,roa
0,2008Q1,0.89
1,2008Q2,1.04
2,2008Q3,2.01
3,2008Q4,0.76
4,2009Q1,1.0
5,2009Q2,1.08
6,2009Q3,1.07
7,2009Q4,1.31
8,2010Q1,0.95
9,2010Q2,0.95
10,2010Q3,0.52
11,2010Q4,4.09
12,2011Q1,0.25
13,2011Q2,0.44
14,2011Q3,0.35
15,2011Q4,1.16
16,2012Q1,0.05
17,2012Q2,0.42
18,2012Q3,0.32
19,2012Q4,0.1
20,2013Q1,0.03
21,2013Q2,0.12
22,2013Q3,0.12
23,2013Q4,0.59
24,2014Q1,0.01
25,2014Q2,0.02
26,2014Q3,0.14
27,2014Q4,0.32
28,2015Q1,0.01
29,2015Q2,0.04
30,2015Q3,0.06
31,2015Q4,0.05
32,2016Q1,0.13
33,2016Q2,0.13
34,2016Q3,0.24
35,2016Q4,0.05
36,2017Q1,0.02
37,2017Q2,-0.36
38,2017Q3,-2.24
39,2017Q4,3.2
40,2018Q1,0.06
41,2018Q2,0.02
42,2018Q3,0.01
43,2018Q4,0.04
44,2019Q1,0.06
45,2019Q2,0.0
46,2019Q3,0.0
47,2019Q4,0.0
48,2020Q1,0.0
49,2020Q2,0.01
50,2020Q3,0.0
51,2020Q4,-0.01
52,2021Q1,0.0
53,2021Q2,0.08
54,2021Q3,0.16
55,2021Q4,0.16
56,2022Q1,0.03
57,2022Q2,0.01
