,quarter,roa
0,2009Q2,17.31
1,2009Q3,10.38
2,2009Q4,5.19
3,2010Q1,2.69
4,2010Q2,3.48
5,2010Q3,2.92
6,2010Q4,3.44
7,2011Q1,0.56
8,2011Q2,0.44
9,2011Q3,0.22
10,2011Q4,1.46
11,2012Q1,2.46
12,2012Q2,4.35
13,2012Q3,4.75
14,2012Q4,3.88
15,2013Q1,3.48
16,2013Q2,4.57
17,2013Q3,3.68
18,2013Q4,3.76
19,2014Q1,2.62
20,2014Q2,2.85
21,2014Q3,2.39
22,2014Q4,2.5
23,2015Q1,1.61
24,2015Q2,3.18
25,2015Q3,1.62
26,2015Q4,2.41
27,2016Q1,1.99
28,2016Q2,1.98
29,2016Q3,1.74
30,2016Q4,2.45
31,2017Q1,0.84
32,2017Q2,0.49
33,2017Q3,0.07
34,2017Q4,0.12
35,2018Q1,0.1
36,2018Q2,0.14
37,2018Q3,0.04
38,2018Q4,0.04
39,2019Q1,0.05
40,2019Q2,0.17
41,2019Q3,0.28
42,2019Q4,0.91
43,2020Q1,0.33
44,2020Q2,0.49
45,2020Q3,0.71
46,2020Q4,0.66
47,2021Q1,0.33
48,2021Q2,0.53
49,2021Q3,-0.64
50,2021Q4,0.81
51,2022Q1,0.19
52,2022Q2,0.43
