,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2010Q3,,0.0,,,
1,2011Q2,31964.0,10655.0,2999906.1473486624,,
2,2011Q3,32087.0,10696.0,2999906.50710546,0.35975679755210876,1.199226698232105e-05
3,2011Q4,31661.0,10554.0,2999905.2491946183,-1.2579108416102827,-4.1931685740674404e-05
4,2012Q1,31895.0,10632.0,2999905.944319037,0.6951244184747338,2.3171540420828878e-05
5,2012Q2,31980.0,10660.0,3000000.0,94.05568096321076,0.0031351893654403586
6,2012Q3,31960.0,10653.0,3000093.870271285,93.87027128506452,0.003128911138923005
7,2012Q4,31801.0,10600.0,3000094.3396226414,0.4693513563834131,1.564455324569724e-05
8,2013Q1,31462.0,10487.0,3000095.35615524,1.016532598529011,3.388334295586338e-05
9,2013Q2,31201.0,10400.0,3000096.153846154,0.7976909140124917,2.6588844927181545e-05
10,2013Q3,30425.0,10142.0,2999901.40011832,-194.75372783420607,-0.006492004298092089
11,2013Q4,30425.0,10142.0,2999901.40011832,0.0,0.0
12,2014Q1,30137.0,10046.0,2999900.457893689,-0.9422246306203306,-3.1408529844416634e-05
13,2014Q2,30297.0,10099.0,3000000.0,99.54210631083697,0.0033180702103612326
14,2014Q3,30300.0,10100.0,3000000.0,0.0,0.0
15,2014Q4,201155.0,10058.0,19999502.883276995,16999502.883276995,84.99962715319032
16,2015Q1,201796.0,10090.0,19999603.567888997,100.68461200222373,0.0005034330388622359
17,2015Q2,201327.0,10066.0,20000695.410292074,1091.842403076589,0.005459022202371736
18,2015Q3,201483.0,10074.0,20000297.796307325,-397.6139847487211,-0.0019880403221902675
19,2015Q4,208922.0,10446.0,20000191.460846256,-106.33546106889844,-0.0005316722156238755
20,2016Q1,224504.0,10691.0,20999345.243662894,999153.7828166373,4.758023506081259
21,2016Q2,208774.0,10439.0,19999425.232301943,-999920.0113609508,-4.999743741364809
22,2016Q3,208774.0,10439.0,19999425.232301943,0.0,0.0
23,2016Q4,225512.0,10739.0,20999348.17022069,999922.9379187487,4.7616856000166035
24,2017Q1,224442.0,10688.0,20999438.622754492,90.45253380015492,0.000430737866021536
25,2017Q2,224976.0,10713.0,21000280.033604033,841.4108495414257,0.004006664902539512
26,2017Q3,223243.0,10631.0,20999247.48377387,-1032.5498301647604,-0.004917080152336946
27,2017Q4,224075.0,10670.0,21000468.603561386,1221.119787517935,0.005814726378585905
28,2018Q1,223543.0,10645.0,20999812.11836543,-656.4851959571242,-0.0031261479495951956
29,2018Q2,223142.0,10626.0,20999623.564840958,-188.5535244718194,-0.0008978900211692791
30,2018Q3,218629.0,10411.0,20999807.89549515,184.33065419271588,0.0008777730496870795
31,2018Q4,220642.0,10507.0,20999524.126772627,-283.7687225230038,-0.0013513102526034034
32,2019Q1,220473.0,10499.0,20999428.517001618,-95.6097710095346,-0.0004552970140693436
33,2019Q2,220298.0,10490.0,21000762.631077215,1334.1140755973756,0.006352693466584568
34,2019Q3,220136.0,10483.0,20999332.252217878,-1430.3788593374193,-0.0068115444917842445
35,2019Q4,220700.0,10510.0,20999048.525214083,-283.72700379416347,-0.0013511421884352776
36,2020Q1,220726.0,10511.0,20999524.307867948,475.7826538644731,0.0022656830073346486
37,2020Q2,220817.0,10515.0,21000190.204469804,665.8966018557549,0.003170907479276171
38,2020Q3,220852.0,10517.0,20999524.579252638,-665.625217165798,-0.003169715650722066
39,2020Q4,220824.0,10515.0,21000855.920114122,1331.3408614844084,0.006339460003671953
40,2021Q1,220820.0,10515.0,21000475.51117451,-380.4089396111667,-0.0018114301240881345
41,2021Q2,220985.0,10523.0,21000190.059868857,-285.4513056538999,-0.0013592796295658026
42,2021Q3,220820.0,10515.0,21000475.51117451,285.4513056538999,0.0013592611534058317
43,2021Q4,220820.0,10515.0,21000475.51117451,0.0,0.0
44,2022Q1,221630.0,10554.0,20999620.996778473,-854.5143960379064,-0.004069189611417256
45,2022Q2,222036.0,10573.0,21000283.74160598,662.7448275052011,0.0031558851092671866
