,quarter,amihud,ln_amihud
0,2011Q3,0.08392282153872532,-2.4778576936918335
1,2011Q4,0.022044323387828153,-3.814700152962232
2,2012Q1,0.09219975695749258,-2.3837977844589355
3,2012Q2,0.00038572295599437943,-7.860391176775858
4,2012Q3,0.23922950360830592,-1.4303319216676753
5,2012Q4,13.222183601516878,2.5818959948773625
6,2013Q1,0.18813157983745296,-1.6706136682104902
7,2013Q2,4.518454776241629,1.50817007173208
8,2013Q3,1.803452529522518e-14,-31.646488402208764
9,2013Q4,2.7126436781839645,0.9979236863795217
10,2014Q1,,
11,2014Q2,59.16364373136014,4.080307227077792
12,2014Q3,,
13,2014Q4,117.6287992551118,4.767533897108567
14,2015Q1,39.322643579147936,3.6718005254489756
15,2015Q2,33.841552650501555,3.521689415792491
16,2015Q3,16.09580644359066,2.778558768720192
17,2015Q4,15.64324788824131,2.750039379046247
18,2016Q1,0.04755811369702944,-3.0458028694887904
19,2016Q2,0.02504946583490973,-3.6869027756343216
20,2016Q3,0.11238400667149667,-2.185833641046139
21,2016Q4,0.0790208320792877,-2.5380437640709395
22,2017Q1,0.09988022997559781,-2.3037835110542146
23,2017Q2,0.0431112095254278,-3.1439722338913736
24,2017Q3,0.08226504147135115,-2.497809031024631
25,2017Q4,0.18190134552709641,-1.70429079641507
26,2018Q1,4.064224327703664,1.4022229074987662
27,2018Q2,42.55972616346897,3.7509084108836714
28,2018Q3,67.87094901188428,4.217608093406833
29,2018Q4,3.1818181818230866,1.1574527886925847
30,2019Q1,,
31,2019Q2,1.0719825566998372e-14,-32.16668151113564
32,2019Q3,5.997062533103593,1.7912697715296388
33,2019Q4,1.9444329548620896,0.664970394647723
34,2020Q1,23.218496231208466,3.1449492123814156
35,2020Q2,17.287731292859185,2.849997076097858
36,2020Q3,18.18114371371964,2.900384997316182
37,2020Q4,0.8479250156128343,-0.16496307208481867
38,2021Q1,0.21595868182201572,-1.5326681774568667
39,2021Q2,0.05841310089286792,-2.8402150839489204
40,2021Q3,0.12287154354989062,-2.0966158307180613
41,2021Q4,0.029798014808343803,-3.5133135048594717
42,2022Q1,0.04637388761428036,-3.071018745096287
43,2022Q2,0.36349938625920647,-1.0119776704303283
44,2022Q3,0.6779544181190346,-0.38867522321470177
