quarter,quarter,change_perc_mean,change_perc_stdv
2006Q4,2006Q4,0.6700000000000003,8.511042239350008
2007Q1,2007Q1,3.262068965517241,6.615379942575786
2007Q2,2007Q2,1.3298360655737709,5.303620930334067
2007Q3,2007Q3,1.05484375,5.467800983416096
2007Q4,2007Q4,1.1261538461538463,5.151777209222225
2008Q1,2008Q1,-2.365344827586208,5.869821484932295
2008Q2,2008Q2,-0.29216666666666685,2.7838834548873415
2008Q3,2008Q3,1.1809374999999998,4.598792014869964
2008Q4,2008Q4,-0.5031818181818186,4.526516119690526
2009Q1,2009Q1,-0.17224137931034475,3.5948193928248524
2009Q2,2009Q2,1.1243548387096776,5.290819646119408
2009Q3,2009Q3,0.5713846153846154,3.543391682468171
2009Q4,2009Q4,0.13984848484848486,5.291733900055602
2010Q1,2010Q1,0.12051724137931026,4.1912856221408
2010Q2,2010Q2,0.15387096774193554,3.348214770144258
2010Q3,2010Q3,-0.45828125000000003,3.6164608476381988
2010Q4,2010Q4,-0.012121212121211998,4.478057791619218
2011Q1,2011Q1,-0.8749122807017548,3.6542343945107114
2011Q2,2011Q2,-0.9395081967213116,4.072070082169309
2011Q3,2011Q3,-0.2664615384615385,4.133653208259474
2011Q4,2011Q4,-2.048461538461538,3.6700111677151406
2012Q1,2012Q1,0.41440677966101686,4.5451809535642145
2012Q2,2012Q2,0.5725806451612903,4.302629746944464
2012Q3,2012Q3,-0.42953125000000003,3.9078096124634705
2012Q4,2012Q4,0.5838461538461538,3.0882416580412775
2013Q1,2013Q1,-0.05275862068965516,2.9967811931572883
2013Q2,2013Q2,0.3344262295081968,2.5615610634859385
2013Q3,2013Q3,-0.09746031746031746,3.4210302957866685
2013Q4,2013Q4,0.7048484848484846,3.946000601358386
2014Q1,2014Q1,1.1269642857142856,5.446135550559216
2014Q2,2014Q2,0.755737704918033,4.994360973143076
2014Q3,2014Q3,-0.3801562500000002,3.905959017733582
2014Q4,2014Q4,0.04530303030303029,3.820104799084794
2015Q1,2015Q1,0.26071428571428573,3.1432408620535455
2015Q2,2015Q2,-0.263606557377049,4.0461615690210575
2015Q3,2015Q3,-0.25738461538461527,3.74603093158407
2015Q4,2015Q4,-0.3865151515151515,2.129124408276967
2016Q1,2016Q1,0.17457627118644062,3.5517486329751753
2016Q2,2016Q2,-0.2611290322580645,2.107270867180558
2016Q3,2016Q3,-0.15507692307692306,2.8387074100046634
2016Q4,2016Q4,0.2023076923076923,2.7372350152747487
2017Q1,2017Q1,0.056271186440677946,2.129726304501707
2017Q2,2017Q2,0.43274193548387097,2.653063907305169
2017Q3,2017Q3,0.19484375,3.3665945264253523
2017Q4,2017Q4,-0.37169230769230777,3.361478269131924
2018Q1,2018Q1,-0.005762711864406777,2.312880875169224
2018Q2,2018Q2,0.18161290322580642,2.6280337308190287
2018Q3,2018Q3,0.14140625000000007,2.6825886971460147
2018Q4,2018Q4,0.3464615384615384,3.00111251807623
2019Q1,2019Q1,0.0901724137931034,3.646124831316316
2019Q2,2019Q2,0.3457377049180327,4.362617891058989
2019Q3,2019Q3,0.12430769230769223,3.172793017019256
2019Q4,2019Q4,0.09393939393939399,3.9439448735373017
2020Q1,2020Q1,-0.18423728813559326,4.416558265011433
2020Q2,2020Q2,1.1225806451612907,4.90869884782471
2020Q3,2020Q3,0.6927692307692306,4.133410179444869
2020Q4,2020Q4,-0.09696969696969696,2.49205566655752
2021Q1,2021Q1,0.8562068965517242,5.368280075963501
2021Q2,2021Q2,-0.40532258064516136,3.816516615261058
2021Q3,2021Q3,-0.12140624999999997,3.573087174884683
2021Q4,2021Q4,0.4041538461538458,3.8160278318510126
2022Q1,2022Q1,-0.2291379310344828,3.6931887446281806
2022Q2,2022Q2,-1.059,3.9309423116635944
2022Q3,2022Q3,0.11656250000000001,3.5879570252553705
