,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,31.5,100129867.22696587,3154090817649
1,2011-03-31,2011Q1,18.0,100000624.80474852,1800011246485
2,2011-06-30,2011Q2,10.8,99997859.84244798,1079976886298
3,2011-09-30,2011Q3,10.3,99998965.60641325,1029989345746
4,2011-12-30,2011Q4,5.9,99999296.9505229,589995852008
5,2012-03-30,2012Q1,9.5,100000531.39306736,950005048234
6,2012-06-29,2012Q2,10.2,99997905.85053007,1019978639675
7,2012-09-28,2012Q3,6.2,142997983.36274263,886587496849
8,2012-12-28,2012Q4,7.1,142996431.52998152,1015274663863
9,2013-03-29,2013Q1,7.7,143003040.66894716,1101123413151
10,2013-06-28,2013Q2,6.9,150144086.9030539,1035994199631
11,2013-09-30,2013Q3,5.9,150152022.9670183,885896935505
12,2013-12-31,2013Q4,7.6,150151444.70275655,1141150979741
13,2014-03-31,2014Q1,11.6,150144451.04641184,1741675632138
14,2014-06-30,2014Q2,8.5,150151162.79069766,1276284883721
15,2014-09-30,2014Q3,10.2,150146401.00283697,1531493290229
16,2014-12-31,2014Q4,9.2,157656543.34621757,1450440198785
17,2015-03-31,2015Q1,7.2,241272643.50870728,1737163033263
18,2015-06-30,2015Q2,8.5,187679871.3738369,1595278906678
19,2015-09-30,2015Q3,7.7,197064232.0085929,1517394586466
20,2015-12-31,2015Q4,8.7,217064745.6165565,1888463286864
21,2016-03-31,2016Q1,8.7,217067970.138642,1888491340206
22,2016-06-30,2016Q2,9.7,217070751.12495676,2105586285912
23,2016-09-30,2016Q3,9.7,217065809.63165256,2105538353427
24,2016-12-30,2016Q4,8.6,227916305.71468493,1960080229146
25,2017-03-31,2017Q1,8.04,227924655.60865897,1832514231094
26,2017-06-30,2017Q2,12.25,227920247.14153823,2792023027484
27,2017-09-29,2017Q3,11.2,227920760.15367728,2552712513721
28,2017-12-29,2017Q4,9.21,243869303.46517324,2246036284914
29,2018-03-30,2018Q1,13.2,243864176.8079452,3219007133865
30,2018-06-29,2018Q2,8.85,317040810.4818501,2805811172764
31,2018-09-28,2018Q3,9.75,317037347.94052786,3091114142420
32,2018-12-28,2018Q4,7.3,339222381.0957255,2476323381999
33,2019-03-29,2019Q1,7.34,339219155.84415585,2489868603896
34,2019-06-28,2019Q2,7.29,339210984.98718417,2472848080557
35,2019-09-30,2019Q3,6.51,339225172.1445304,2208355870661
36,2019-12-31,2019Q4,5.89,366348070.9876543,2157790138117
37,2020-03-31,2020Q1,3.59,366343745.2151278,1315174045322
38,2020-06-30,2020Q2,5.78,366346771.7258262,2117484340575
39,2020-09-30,2020Q3,6.17,366344706.7783701,2260346840823
40,2020-12-31,2020Q4,9.11,366365410.5990092,3337588890557
41,2021-03-31,2021Q1,8.61,366343993.4092271,3154221783253
42,2021-06-30,2021Q2,11.9,366349989.05828285,4359564869794
43,2021-09-30,2021Q3,12.45,366363722.4204471,4561228344135
44,2021-12-31,2021Q4,21.35,366348231.1835784,7821534735769
45,2022-03-31,2022Q1,20.7,366368171.0213777,7583821140143
46,2022-06-30,2022Q2,9.09,366368631.08387375,3330290856552
