,quarter,roa
0,2009Q4,-1.29
1,2010Q3,11.65
2,2010Q4,-0.97
3,2011Q1,0.03
4,2011Q2,0.24
5,2011Q3,0.94
6,2011Q4,-0.98
7,2012Q1,1.32
8,2012Q2,0.2
9,2012Q3,0.07
10,2012Q4,-0.27
11,2013Q1,0.02
12,2013Q2,-0.89
13,2013Q3,0.8
14,2013Q4,0.25
15,2014Q1,0.26
16,2014Q2,0.02
17,2014Q3,0.06
18,2014Q4,0.16
19,2015Q1,0.04
20,2015Q2,2.63
21,2015Q3,0.09
22,2015Q4,0.53
23,2016Q1,0.11
24,2016Q2,0.5
25,2016Q3,1.84
26,2016Q4,0.18
27,2017Q1,0.08
28,2017Q2,0.48
29,2017Q3,0.23
30,2017Q4,1.54
31,2018Q1,0.09
32,2018Q2,1.88
33,2018Q3,0.37
34,2018Q4,0.18
35,2019Q1,0.81
36,2019Q2,0.41
37,2019Q3,1.52
38,2019Q4,-0.18
39,2020Q1,0.43
40,2020Q2,0.22
41,2020Q3,0.16
42,2020Q4,0.75
43,2021Q1,0.31
44,2021Q2,1.29
45,2021Q3,0.07
46,2021Q4,0.03
47,2022Q1,0.58
48,2022Q2,0.65
