,date,quarter,price,shares_est,market_cap
0,2017-06-30,2017Q2,49.5,48800640.210893,2415631690439
1,2017-09-29,2017Q3,38.9,48799751.137046255,1898310319231
2,2017-12-29,2017Q4,36.95,48800877.604055725,1803192427470
3,2018-03-30,2018Q1,41.0,48799550.46996322,2000781569268
4,2018-06-29,2018Q2,34.7,48799837.10038689,1693354347383
5,2018-09-28,2018Q3,45.0,48800477.68587731,2196021495864
6,2018-12-28,2018Q4,39.0,44000627.8339728,1716024485525
7,2019-03-29,2019Q1,35.1,44000071.999424,1544402527180
8,2019-06-28,2019Q2,34.0,44000508.66547978,1496017294626
9,2019-09-30,2019Q3,26.55,43999646.21807118,1168190607090
10,2019-12-31,2019Q4,29.0,44000175.981979445,1276005103477
11,2020-03-31,2020Q1,30.4,43999683.18783441,1337590368910
12,2020-06-30,2020Q2,26.95,48800582.737351954,1315175704772
13,2020-09-30,2020Q3,28.0,44000263.84354078,1232007387619
14,2020-12-31,2020Q4,30.0,43999676.4277625,1319990292833
15,2021-03-31,2021Q1,28.0,44000128.7084111,1232003603836
16,2021-06-30,2021Q2,28.2,44000156.87751004,1240804423946
17,2021-09-30,2021Q3,29.0,43999495.331819326,1275985364623
18,2021-12-31,2021Q4,30.7,43999568.50053938,1350786752967
19,2022-03-31,2022Q1,29.5,48799787.82910599,1439593740959
20,2022-06-30,2022Q2,25.0,48799574.91237228,1219989372809
