,timestamp,delta_volume,date,note
0,1501002000,13500000.0,2017-07-26,"Niêm yết cổ phiếu lần đầu - 13,500,000 CP"
1,1501606800,13500000.0,2017-08-02,"Giao dịch lần đầu - 13,500,000 CP"
2,1513616400,17550000.0,2017-12-19,"Niêm yết cổ phiếu bổ sung - 17,550,000 CP"
3,1514394000,17550000.0,2017-12-28,"Giao dịch bổ sung - 17,550,000 CP"
4,1533834000,6209983.0,2018-08-10,"Niêm yết cổ phiếu bổ sung - 6,209,983 CP"
5,1534698000,6209983.0,2018-08-20,"Giao dịch bổ sung - 6,209,983 CP"
6,1537117200,37259983.0,2018-09-17,"Niêm yết cổ phiếu lần đầu - 37,259,983 CP"
7,1537462800,,2018-09-21,Giao dịch trở lại sàn HNX
8,1537462800,,2018-09-21,Hủy niêm yết cổ phiếu
9,1537981200,59662526.0,2018-09-27,"Niêm yết cổ phiếu bổ sung - 59,662,526 CP"
10,1538067600,37259983.0,2018-09-28,"Giao dịch lần đầu - 37,259,983 CP"
11,1538672400,59662526.0,2018-10-05,"Giao dịch bổ sung - 59,662,526 CP"
12,1663174800,,2022-09-15,Đưa cổ phiếu vào diện cảnh báo
13,1663779600,,2022-09-22,Đưa cổ phiếu vào diện kiểm soát
14,1665507600,,2022-10-12,Đưa cổ phiếu vào diện hạn chế giao dịch
