quarter,amihud,ln_amihud
2006Q4,0.2217093314113328,-1.5063880729825256
2007Q1,0.04454766090780832,-3.111195631318982
2007Q2,0.08738465492430335,-2.437435584683856
2007Q3,0.188488832825591,-1.6687165161535231
2007Q4,0.008853985643701344,-4.726887566121284
2008Q1,0.029599322845783805,-3.5200037947454295
2008Q2,0.9617921414404561,-0.038956920851455794
2008Q3,0.30950795001509734,-1.1727715005473263
2008Q4,0.21008839379950714,-1.560226913973046
2009Q1,0.3796061747245696,-0.9686209459809536
2009Q2,0.07216129023733171,-2.62885152315852
2009Q3,0.023846028665291542,-3.7361375884982926
2009Q4,0.01691843526654663,-4.079351407416932
2010Q1,0.014323519388290188,-4.245852380306783
2010Q2,0.031719791271511484,-3.4508144625804102
2010Q3,1.0614251487024453,0.0596124850281213
2010Q4,1.360443635380742,0.3078108490413369
2011Q1,1.1896012129040578,0.1736181357531152
2011Q2,4.65854493076668,1.5387031527618371
2011Q3,8.108471283254254,2.0929093526102207
2011Q4,8.424005004067038,2.13108536885655
2012Q1,7.643652445793966,2.033875557761138
2012Q2,3.099832534330904,1.1313480888483245
2012Q3,7.958170791959863,2.074199173443182
2012Q4,11.362513638410718,2.43031965980305
2013Q1,8.54681854924157,2.1455591141985604
2013Q2,1.470976134077864,0.38592621720343245
2013Q3,1.3804446996085262,0.3224056933521276
2013Q4,0.4146162494986265,-0.8804018865535405
2014Q1,4.103156107607755,1.4117564599231498
2014Q2,3.1160034996698287,1.1365512511368276
2014Q3,0.352367453303359,-1.043080746440247
2014Q4,0.9829891210456753,-0.01715722599114994
2015Q1,1.8215232095758598,0.5996730793978526
2015Q2,4.529993802613538,1.5107205714175251
2015Q3,6.339795139567411,1.8468464555560078
2015Q4,3.3558008453257777,1.2106904439733563
2016Q1,7.424821278501716,2.0048286141636114
2016Q2,0.08503861269975672,-2.4646498585839014
2016Q3,0.4126086681539919,-0.8852556699520137
2016Q4,0.23228731601688912,-1.4597802424318056
2017Q1,0.1265618860414528,-2.0670238727235413
2017Q2,0.6843466057429424,-0.3792907561633583
2017Q3,0.16105056254523042,-1.8260369102260534
2017Q4,3.4511962961754223,1.2387209234531242
2018Q1,6.922667852044859,1.9348012230849967
2018Q2,2.3066870326286226,0.8358123100967499
2018Q3,7.362588768171063,1.9964116057024504
2018Q4,3.0610960165231615,1.1187730271691834
2019Q1,6.956920365629955,1.9397369002222544
2019Q2,5.664194564666537,1.734164706907813
2019Q3,3.974393511501439,1.379872160742527
2019Q4,4.110036829179298,1.4134319893388703
2020Q1,36.34127997543514,3.592954284566646
2020Q2,18.691999325740756,2.9280955887661033
2020Q3,15.687858578897135,2.752887074249712
2020Q4,5.964697477986868,1.7858583380838657
2021Q1,3.336263900353679,1.204851588188368
2021Q2,0.17838776948415194,-1.7237956178895304
2021Q3,0.02158105034431113,-3.83593964821838
2021Q4,0.004008997558743239,-5.519214054266018
2022Q1,0.0028617002167746017,-5.856339349394716
2022Q2,0.03134915725616435,-3.4625678940455704
2022Q3,0.007653124506547672,-4.872641282300977
