,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q1,24.0,18.0,15.0,12.0,12.0,379.0,579.0,211.0,161.0,368.0,,611.0,18405.0,0.0,50.71,0.01,0.0
1,2009Q2,38367.0,28202.0,24985.0,20080.0,20080.0,365781.0,635706.0,314812.0,260489.0,320894.0,0.0,1005.0,16045.0,0.0,52.34,12.5,6.31
2,2010Q1,24453.0,14846.0,7299.0,5879.0,5879.0,512343.0,967790.0,526778.0,292648.0,441012.0,0.0,1298.0,22051.0,48.54,24.04,1.35,0.6
3,2010Q2,71757.0,49755.0,40662.0,30579.0,30579.0,747142.0,1313724.0,892315.0,360772.0,421409.0,0.0,1823.0,21070.0,29.9,42.61,7.09,2.68
4,2010Q3,19185.0,15782.0,1694.0,1788.0,1788.0,710784.0,1385733.0,963997.0,402982.0,421736.0,0.0,1912.0,21087.0,25.83,9.32,0.42,0.13
5,2010Q4,277209.0,189255.0,163641.0,121042.0,121042.0,863749.0,1656039.0,1114883.0,456057.0,541157.0,0.0,7964.0,27058.0,5.7,43.66,25.14,7.96
6,2011Q1,60429.0,37589.0,22828.0,16149.0,16149.0,826747.0,1559767.0,998490.0,331955.0,561277.0,0.0,8479.0,28064.0,4.68,26.72,2.92,1.03
7,2011Q2,71240.0,40362.0,31303.0,20125.0,20125.0,817457.0,1670559.0,1142760.0,388149.0,527799.0,0.0,7957.0,26390.0,4.13,28.25,3.7,1.25
8,2011Q3,70528.0,26988.0,8515.0,9048.0,9048.0,769016.0,1695037.0,1145304.0,516225.0,549733.0,0.0,8322.0,27487.0,4.82,12.83,1.68,0.54
9,2011Q4,176199.0,101483.0,65538.0,44089.0,44089.0,836883.0,1770756.0,1158195.0,418811.0,612561.0,0.0,4473.0,30628.0,3.29,25.02,7.59,2.54
10,2012Q1,1022.0,3220.0,-20423.0,-18437.0,-18437.0,865654.0,1826801.0,1247235.0,577025.0,579566.0,,2743.0,22220.0,5.83,-1804.0,-3.09,-1.01
11,2012Q2,168169.0,64454.0,36423.0,27216.0,27216.0,862881.0,1781091.0,1170560.0,711529.0,610531.0,,3091.0,23408.0,5.18,16.18,4.57,1.51
12,2012Q3,60684.0,29960.0,4523.0,7097.0,7097.0,768868.0,1678289.0,1082783.0,621654.0,595507.0,,2777.0,22832.0,5.47,11.69,1.18,0.41
13,2012Q4,28657.0,40362.0,37952.0,35272.0,35272.0,828439.0,1663645.0,1032866.0,604982.0,630778.0,,2207.0,24184.0,6.34,123.08,5.75,2.11
14,2013Q1,55335.0,37705.0,20409.0,13758.0,13758.0,829569.0,1691747.0,1044470.0,610064.0,647277.0,,3388.0,24816.0,3.75,24.86,2.15,0.82
15,2013Q2,73490.0,41130.0,16655.0,9003.0,9003.0,784300.0,1639903.0,997966.0,363775.0,641937.0,,2498.0,24612.0,4.2,12.25,1.4,0.54
16,2013Q3,32342.0,15585.0,-9280.0,-11399.0,-11399.0,788265.0,1606763.0,973113.0,404641.0,633650.0,,1789.0,24294.0,4.42,-35.25,-1.79,-0.7
17,2013Q4,79369.0,47789.0,20485.0,9992.0,9992.0,848304.0,1673214.0,1029572.0,526228.0,643642.0,,819.0,24677.0,12.45,12.59,1.56,0.61
18,2014Q1,34777.0,19148.0,-29851.0,-31840.0,-31840.0,784371.0,1492968.0,881441.0,372915.0,611527.0,,-930.0,23446.0,-13.44,-91.56,-5.07,-2.03
19,2014Q2,48213.0,27332.0,13955.0,10384.0,10384.0,788953.0,1466845.0,874603.0,379961.0,592242.0,,-877.0,22706.0,-11.29,21.54,1.73,0.7
20,2014Q3,56211.0,32618.0,17619.0,14441.0,14441.0,779432.0,1445831.0,839891.0,365836.0,605940.0,,114.0,23232.0,78.81,25.69,2.41,0.99
21,2014Q4,173536.0,87477.0,42539.0,32183.0,32183.0,803681.0,1475572.0,836706.0,419925.0,638866.0,,965.0,24494.0,13.46,18.55,5.17,2.2
22,2015Q1,27359.0,13391.0,1411.0,511.0,511.0,764180.0,1428755.0,789376.0,399929.0,639379.0,,2206.0,24514.0,6.12,1.87,0.08,0.04
23,2015Q2,115324.0,49820.0,30031.0,24815.0,24815.0,796723.0,1450678.0,810942.0,414684.0,639736.0,,2760.0,24527.0,4.89,21.52,3.88,1.72
24,2015Q3,31641.0,12732.0,4886.0,4798.0,4798.0,769671.0,1413043.0,768045.0,164311.0,644998.0,,2390.0,24729.0,5.4,15.16,0.75,0.34
25,2015Q4,168152.0,86180.0,59739.0,38766.0,38766.0,848511.0,1459942.0,776178.0,179672.0,683764.0,,2643.0,26215.0,6.51,23.05,5.83,2.7
