,timestamp,delta_volume,date,note
0,1340816400,6082627.0,2012-06-28,"Niêm yết cổ phiếu bổ sung - 6,082,627 CP"
1,1342112400,6082627.0,2012-07-13,"Giao dịch bổ sung - 6,082,627 CP"
2,1404925200,,2014-07-10,Đưa cổ phiếu vào diện cảnh báo
3,1436461200,,2015-07-10,Đưa cổ phiếu ra khỏi diện cảnh báo
4,1511715600,1300521.0,2017-11-27,"Niêm yết cổ phiếu bổ sung - 1,300,521 CP"
5,1512493200,1300521.0,2017-12-06,"Giao dịch bổ sung - 1,300,521 CP"
6,1513702800,22628862.0,2017-12-20,"Niêm yết cổ phiếu bổ sung - 22,628,862 CP"
7,1514480400,22182641.0,2017-12-29,"Giao dịch bổ sung - 22,182,641 CP"
8,1542214800,446221.0,2018-11-15,"Giao dịch bổ sung - 446,221 CP"
9,1663779600,,2022-09-22,Đưa cổ phiếu vào diện cảnh báo
10,1664989200,,2022-10-06,Đưa cổ phiếu vào diện kiểm soát
11,1666544400,,2022-10-24,Đưa cổ phiếu vào diện hạn chế giao dịch
