,timestamp,delta_volume,date,note
0,1576515600,75000000,2019-12-17,"Niêm yết cổ phiếu lần đầu - 75,000,000 CP"
1,1578502800,75000000,2020-01-09,"Giao dịch lần đầu - 75,000,000 CP"
2,1600794000,7492517,2020-09-23,"Niêm yết cổ phiếu bổ sung - 7,492,517 CP"
3,1601312400,7355569,2020-09-29,"Giao dịch bổ sung - 7,355,569 CP"
4,1612285200,258060,2021-02-03,"Niêm yết cổ phiếu bổ sung - 258,060 CP"
5,1612803600,258060,2021-02-09,"Giao dịch bổ sung - 258,060 CP"
6,1616346000,136948,2021-03-22,"Giao dịch bổ sung - 136,948 CP"
7,1649869200,28962618,2022-04-14,"Niêm yết cổ phiếu bổ sung - 28,962,618 CP"
8,1650387600,28867562,2022-04-20,"Giao dịch bổ sung - 28,867,562 CP"
9,1679850000,95056,2023-03-27,"Giao dịch bổ sung - 95,056 CP"
