,date,quarter,price,shares_est,market_cap
0,2016-06-30,2016Q2,26.0,29999099.828967504,779976595553
1,2016-09-30,2016Q3,18.0,34780423.51287233,626047623232
2,2016-12-30,2016Q4,24.0,30000592.11013249,720014210643
3,2017-03-31,2017Q1,22.5,30000646.87702149,675014554733
4,2017-06-30,2017Q2,22.0,29998984.850851163,659977666719
5,2017-09-29,2017Q3,20.0,65038620.310063295,1300772406201
6,2017-12-29,2017Q4,18.0,65042125.50253452,1170758259046
7,2018-03-30,2018Q1,16.7,81197800.55360216,1356003269245
8,2018-06-29,2018Q2,18.0,81198917.24671307,1461580510441
9,2018-09-28,2018Q3,19.5,81198500.18747656,1583370753656
10,2018-12-28,2018Q4,20.1,81199857.75248933,1632117140825
11,2019-03-29,2019Q1,29.9,81200275.94219737,2427888250672
12,2019-06-28,2019Q2,31.95,95698185.23153944,3057557018148
13,2019-09-30,2019Q3,28.4,95702666.5043224,2717955728723
14,2019-12-31,2019Q4,25.7,95698360.6557377,2459447868852
15,2020-03-31,2020Q1,15.7,95701281.2690665,1502510115924
16,2020-06-30,2020Q2,22.7,95700325.73289904,2172397394137
17,2020-09-30,2020Q3,23.6,99997851.58518174,2359949297410
18,2020-12-31,2020Q4,27.35,99999758.36655793,2734993391325
19,2021-03-31,2021Q1,28.9,99997893.89799637,2889939133652
20,2021-06-30,2021Q2,28.0,99997950.2520636,2799942607058
21,2021-09-30,2021Q3,29.65,99997706.17149098,2964931987985
22,2021-12-31,2021Q4,35.0,99999458.75730675,3499981056506
23,2022-03-31,2022Q1,39.9,99999194.15493716,3989967846782
24,2022-06-30,2022Q2,41.0,99999686.2745098,4099987137255
