,quarter,roa
0,2006Q3,9.65
1,2006Q4,3.56
2,2007Q1,6.0
3,2007Q2,4.0
4,2007Q3,1.86
5,2007Q4,0.28
6,2008Q1,0.12
7,2008Q2,0.46
8,2008Q3,0.47
9,2008Q4,0.13
10,2009Q1,0.72
11,2009Q2,-0.45
12,2009Q3,1.25
13,2009Q4,1.94
14,2010Q1,1.18
15,2010Q2,2.44
16,2010Q3,2.33
17,2010Q4,2.24
18,2011Q1,1.5
19,2011Q2,1.23
20,2011Q3,0.95
21,2011Q4,1.01
22,2012Q1,0.59
23,2012Q2,0.17
24,2012Q3,0.45
25,2012Q4,2.21
26,2013Q1,0.4
27,2013Q2,0.05
28,2013Q3,0.25
29,2013Q4,0.49
30,2014Q1,0.03
31,2014Q2,0.16
32,2014Q3,0.05
33,2014Q4,1.05
34,2015Q1,0.55
35,2015Q2,0.35
36,2015Q3,0.16
37,2015Q4,0.48
38,2016Q1,0.63
39,2016Q2,0.92
40,2016Q3,1.73
41,2016Q4,2.27
42,2017Q1,1.49
43,2017Q2,1.54
44,2017Q3,1.81
45,2017Q4,1.78
46,2018Q1,0.99
47,2018Q2,1.19
48,2018Q3,1.41
49,2018Q4,0.83
50,2019Q1,0.77
51,2019Q2,0.35
52,2019Q3,0.33
53,2019Q4,1.26
54,2020Q1,0.03
55,2020Q2,0.01
56,2020Q3,0.35
57,2020Q4,0.06
58,2021Q1,0.05
59,2021Q2,0.41
60,2021Q3,0.09
61,2021Q4,0.11
62,2022Q1,0.08
63,2022Q2,0.28
