,quarter,roa
0,2006Q4,4.21
1,2007Q1,3.78
2,2007Q2,2.49
3,2007Q3,2.08
4,2007Q4,3.12
5,2008Q1,6.75
6,2008Q2,1.89
7,2008Q3,2.71
8,2008Q4,-0.49
9,2009Q1,2.03
10,2009Q2,3.26
11,2009Q3,3.48
12,2009Q4,4.98
13,2010Q1,2.04
14,2010Q2,1.61
15,2010Q3,1.92
16,2010Q4,1.31
17,2011Q1,1.81
18,2011Q2,2.02
19,2011Q3,1.09
20,2011Q4,0.56
21,2012Q1,1.26
22,2012Q2,1.65
23,2012Q3,1.61
24,2012Q4,1.13
25,2013Q1,0.37
26,2013Q2,1.51
27,2013Q3,1.08
28,2013Q4,0.81
29,2014Q1,1.82
30,2014Q2,1.45
31,2014Q3,2.12
32,2014Q4,1.05
33,2015Q1,1.77
34,2015Q2,3.97
35,2015Q3,1.4
36,2015Q4,1.02
37,2016Q1,1.45
38,2016Q2,1.54
39,2016Q3,2.37
40,2016Q4,1.61
41,2017Q1,1.25
42,2017Q2,1.83
43,2017Q3,1.52
44,2017Q4,2.03
45,2018Q1,0.99
46,2018Q2,4.22
47,2018Q3,1.18
48,2018Q4,1.34
49,2019Q1,-0.72
50,2019Q2,3.02
51,2019Q3,1.68
52,2019Q4,1.38
53,2020Q1,0.16
54,2020Q2,-1.35
55,2020Q3,1.98
56,2020Q4,1.63
57,2021Q1,1.28
58,2021Q2,0.75
59,2021Q3,-1.57
60,2021Q4,3.59
61,2022Q1,1.14
62,2022Q2,1.32
