,quarter,roa
0,2007Q4,2365550047000.0
1,2008Q1,309847542400.0
2,2008Q4,0.31
3,2009Q1,1.77
4,2009Q3,0.0
5,2009Q4,1.98
6,2010Q1,0.94
7,2010Q2,1.65
8,2010Q3,1.42
9,2010Q4,2.65
10,2011Q1,-0.15
11,2011Q2,3.24
12,2011Q3,1.89
13,2011Q4,3.34
14,2012Q1,0.59
15,2012Q2,1.46
16,2012Q3,1.31
17,2012Q4,2.09
18,2013Q1,1.45
19,2013Q2,0.98
20,2013Q3,0.9
21,2013Q4,2.13
22,2014Q1,3.18
23,2014Q2,1.41
24,2014Q3,0.98
25,2014Q4,2.09
26,2015Q1,0.15
27,2015Q2,1.65
28,2015Q3,1.4
29,2015Q4,3.21
30,2016Q1,0.62
31,2016Q2,1.61
32,2016Q3,2.31
33,2016Q4,3.25
34,2017Q1,0.51
35,2017Q2,1.57
36,2017Q3,1.29
37,2017Q4,2.49
38,2018Q1,0.39
39,2018Q2,0.78
40,2018Q3,0.76
41,2018Q4,2.83
42,2019Q1,0.42
43,2019Q2,0.91
44,2019Q3,1.76
45,2019Q4,0.57
46,2020Q1,0.39
47,2020Q2,-0.17
48,2020Q3,0.56
49,2020Q4,1.23
50,2021Q1,0.29
51,2021Q2,0.11
52,2021Q3,0.29
53,2021Q4,0.79
54,2022Q1,0.25
55,2022Q2,0.15
