,quarter,roa
0,2007Q1,15.11
1,2007Q2,4.11
2,2007Q3,3.87
3,2007Q4,4.45
4,2008Q1,5.65
5,2008Q2,1.43
6,2008Q3,2.45
7,2008Q4,-1.67
8,2009Q1,0.56
9,2009Q2,2.45
10,2009Q3,7.01
11,2009Q4,4.93
12,2010Q1,2.75
13,2010Q2,0.37
14,2010Q3,0.32
15,2010Q4,3.53
16,2011Q1,-0.24
17,2011Q2,0.66
18,2011Q3,1.81
19,2011Q4,1.88
20,2012Q1,1.58
21,2012Q2,3.26
22,2012Q3,13.46
23,2012Q4,2.03
24,2013Q1,1.84
25,2013Q2,1.06
26,2013Q3,1.51
27,2013Q4,1.63
28,2014Q1,0.77
29,2014Q2,1.48
30,2014Q3,1.13
31,2014Q4,1.79
32,2015Q1,1.3
33,2015Q2,1.14
34,2015Q3,2.28
35,2015Q4,1.49
36,2016Q1,3.18
37,2016Q2,1.08
38,2016Q3,1.21
39,2016Q4,1.52
40,2017Q1,1.0
41,2017Q2,0.65
42,2017Q3,5.07
43,2017Q4,0.63
44,2018Q1,1.35
45,2018Q2,0.33
46,2018Q3,0.61
47,2018Q4,1.74
48,2019Q1,0.38
49,2019Q2,0.65
50,2019Q3,0.72
51,2019Q4,0.81
52,2020Q1,0.12
53,2020Q2,0.3
54,2020Q3,0.36
55,2020Q4,0.71
56,2021Q1,0.19
57,2021Q2,0.5
58,2021Q3,0.32
59,2021Q4,1.29
60,2022Q1,0.51
61,2022Q2,0.9
