quarter,s,ln_s
2021Q1,0.13417119072558584,0.0051352045601216695
2021Q2,0.4861239002521598,0.01564502152541854
2021Q3,0.33453616176465434,0.009408255610634837
2021Q4,0.273921481812131,0.0074222863325056005
2022Q1,0.32256129979190223,0.008834275997903757
2022Q2,0.20440743082355,0.006211340297219228
2022Q3,0.13086034301966543,0.004158611951334324
