,date,quarter,price,shares_est,market_cap
0,2012-12-28,2012Q4,22.0,18200110.753121223,400402436569
1,2013-03-29,2013Q1,19.0,18200100.42681396,345801908109
2,2013-06-28,2013Q2,14.0,18199768.14038046,254796753965
3,2013-09-30,2013Q3,12.6,18200156.698876992,229321974406
4,2013-12-31,2013Q4,13.2,18199930.40711836,240239081374
5,2014-03-31,2014Q1,14.8,18200388.330180224,269365747287
6,2014-06-30,2014Q2,11.5,18200288.778877888,209303320957
7,2014-09-30,2014Q3,11.9,18199790.9589757,216577512412
8,2014-12-31,2014Q4,11.5,18200115.795568187,209301331649
9,2015-03-31,2015Q1,10.3,18199906.269527186,187459034576
10,2015-06-30,2015Q2,10.0,18200276.6840481,182002766840
11,2015-09-30,2015Q3,10.1,18199861.28154511,183818598944
12,2015-12-31,2015Q4,10.2,18199933.529579338,185639322002
13,2016-03-31,2016Q1,13.5,18200046.871338177,245700632763
14,2016-06-30,2016Q2,11.3,18200218.76398349,205662472033
15,2016-09-30,2016Q3,10.85,18199989.46314736,197469885675
16,2016-12-30,2016Q4,9.66,18200364.67830164,175815522792
17,2017-03-31,2017Q1,9.8,18200288.630038142,178362828574
18,2017-06-30,2017Q2,9.45,18199866.4475036,171988737929
19,2017-09-29,2017Q3,9.01,18200376.91641624,163985396017
20,2017-12-29,2017Q4,8.9,18199747.283295427,161977750821
21,2018-03-30,2018Q1,8.81,18200380.72337441,160345354173
22,2018-06-29,2018Q2,8.6,18199950.799507994,156519576876
23,2018-09-28,2018Q3,9.45,18199773.097222906,171987855769
24,2018-12-28,2018Q4,10.9,18200250.79579435,198382733674
25,2019-03-29,2019Q1,10.65,18199745.547073796,193827290076
26,2019-06-28,2019Q2,8.6,18200056.28781838,156520484075
27,2019-09-30,2019Q3,10.45,18199890.44789955,190188855181
28,2019-12-31,2019Q4,10.2,18199826.811265517,185638233475
29,2020-03-31,2020Q1,10.0,18200245.7002457,182002457002
30,2020-06-30,2020Q2,12.8,18199795.21310636,232957378728
31,2020-09-30,2020Q3,12.7,18199891.021879453,231138615978
32,2020-12-31,2020Q4,12.75,18199751.243781094,232046828358
33,2021-03-31,2021Q1,13.9,18200082.44023083,252981145919
34,2021-06-30,2021Q2,29.6,18200289.98348705,538728583511
35,2021-09-30,2021Q3,36.5,18199696.52198219,664288923052
36,2021-12-31,2021Q4,36.1,18200279.371791,657030085322
37,2022-03-31,2022Q1,57.4,18200160.717873167,1044689225206
38,2022-06-30,2022Q2,27.2,18199967.352269016,495039111982
