,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,54.5,32999159.44652787,1798454189836
1,2010-03-31,2010Q1,48.5,33000303.177298084,1600514704099
2,2010-06-30,2010Q2,37.8,33000426.20555285,1247416110570
3,2010-09-30,2010Q3,30.8,32999043.119430657,1016370528078
4,2010-12-31,2010Q4,36.0,42862157.483135335,1543037669393
5,2011-03-31,2011Q1,36.1,42899581.353247344,1548674886852
6,2011-06-30,2011Q2,34.3,42899334.78848352,1471447183245
7,2011-09-30,2011Q3,35.2,42900565.8436214,1510099917695
8,2011-12-30,2011Q4,30.0,42900786.47843291,1287023594353
9,2012-03-30,2012Q1,31.4,42899600.15817918,1347047444967
10,2012-06-29,2012Q2,33.9,42900060.982171685,1454312067296
11,2012-09-28,2012Q3,37.9,42899158.17456801,1625878094816
12,2012-12-28,2012Q4,28.6,42900348.97246995,1226949980613
13,2013-03-29,2013Q1,31.5,42900118.034922056,1351353718100
14,2013-06-28,2013Q2,25.9,42899238.45397969,1111090275958
15,2013-09-30,2013Q3,31.0,42899911.283168,1329897249778
16,2013-12-31,2013Q4,36.6,42900783.50861021,1570168676415
17,2014-03-31,2014Q1,45.0,42900020.25521572,1930500911485
18,2014-06-30,2014Q2,37.0,42899349.13993491,1587275918178
19,2014-09-30,2014Q3,35.8,60000192.74321785,2148006900207
20,2014-12-31,2014Q4,30.7,59999277.41935484,1841977816774
21,2015-03-31,2015Q1,27.9,59999951.45631068,1673998645631
22,2015-06-30,2015Q2,32.5,60000851.30533484,1950027667423
23,2015-09-30,2015Q3,43.0,60000513.46683471,2580022079074
24,2015-12-31,2015Q4,36.2,90001630.04961021,3258059007796
25,2016-03-31,2016Q1,39.7,89996463.60178822,3572859604991
26,2016-06-30,2016Q2,48.4,89999013.01585343,4355952229967
27,2016-09-30,2016Q3,42.9,90001368.25645036,3861058698202
28,2016-12-30,2016Q4,39.2,89995775.38021578,3527834394904
29,2017-03-31,2017Q1,39.0,90000383.8526006,3510014970251
30,2017-06-30,2017Q2,50.8,89996722.22609666,4571833489086
31,2017-09-29,2017Q3,41.35,89996355.53755821,3721349301478
32,2017-12-29,2017Q4,37.5,89997265.67467888,3374897462800
33,2018-03-30,2018Q1,37.25,90000741.65636589,3352527626700
34,2018-06-29,2018Q2,38.15,89997088.45280382,3433388924474
35,2018-09-28,2018Q3,37.5,90000406.91759919,3375015259410
36,2018-12-28,2018Q4,37.7,89997311.1227702,3392898629328
37,2019-03-29,2019Q1,34.5,89996560.50955413,3104881337580
38,2019-06-28,2019Q2,35.4,89998902.23821431,3185961139233
39,2019-09-30,2019Q3,35.0,90000205.21239483,3150007182434
40,2019-12-31,2019Q4,52.7,89996505.1104517,4742815819321
41,2020-03-31,2020Q1,23.5,89999617.07830748,2114991001340
42,2020-06-30,2020Q2,28.5,89998653.58722831,2564961627236
43,2020-09-30,2020Q3,26.7,89998862.66704577,2402969633210
44,2020-12-31,2020Q4,28.3,89995732.57467994,2546879231863
45,2021-03-31,2021Q1,30.5,89999736.8247911,2744991973156
46,2021-06-30,2021Q2,29.0,89995230.52464229,2609861685215
47,2021-09-30,2021Q3,43.0,89998976.0393201,3869955969691
48,2021-12-31,2021Q4,33.4,89995316.15925059,3005843559719
49,2022-03-31,2022Q1,33.15,89996506.0684075,2983384176168
50,2022-06-30,2022Q2,32.2,89998469.77811782,2897950726855
