,quarter,roa
0,2009Q3,15.8
1,2009Q4,10.39
2,2010Q1,4.48
3,2010Q2,5.33
4,2010Q3,6.35
5,2010Q4,7.11
6,2011Q1,9.29
7,2011Q2,5.45
8,2011Q3,5.98
9,2011Q4,3.15
10,2012Q1,5.59
11,2012Q2,13.85
12,2012Q3,-9.34
13,2012Q4,0.62
14,2013Q1,2.86
15,2013Q2,3.44
16,2013Q3,2.31
17,2013Q4,0.24
18,2014Q1,1.36
19,2014Q2,1.69
20,2014Q3,1.89
21,2014Q4,0.38
22,2015Q1,2.42
23,2015Q2,3.0
24,2015Q3,0.62
25,2015Q4,1.69
26,2016Q1,3.14
27,2016Q2,4.38
28,2016Q3,0.71
29,2016Q4,0.19
30,2017Q1,1.11
31,2017Q2,1.81
32,2017Q3,1.57
33,2017Q4,2.92
34,2018Q1,1.51
35,2018Q2,3.16
36,2018Q3,1.68
37,2018Q4,1.6
38,2019Q1,1.56
39,2019Q2,2.33
40,2019Q3,2.05
41,2019Q4,1.66
42,2020Q1,1.64
43,2020Q2,-0.11
44,2020Q3,2.97
45,2020Q4,2.11
46,2021Q1,1.38
47,2021Q2,1.78
48,2021Q3,2.73
49,2021Q4,2.3
50,2022Q1,2.51
51,2022Q2,1.83
