,quarter,roa
0,2015Q1,0.55
1,2015Q2,0.17
2,2015Q3,1.74
3,2015Q4,-0.64
4,2016Q1,-0.27
5,2016Q2,0.09
6,2016Q3,2.28
7,2016Q4,1.59
8,2017Q1,1.17
9,2017Q2,2.91
10,2017Q3,4.02
11,2017Q4,2.77
12,2018Q1,1.82
13,2018Q2,2.0
14,2018Q3,4.06
15,2018Q4,3.26
16,2019Q1,0.79
17,2019Q2,1.99
18,2019Q3,3.65
19,2019Q4,4.02
20,2020Q1,0.18
21,2020Q2,0.95
22,2020Q3,1.59
23,2020Q4,5.74
24,2021Q1,1.6
25,2021Q2,2.37
26,2021Q3,2.57
27,2021Q4,7.65
28,2022Q1,2.29
29,2022Q2,3.21
30,2022Q3,2.89
