,date,quarter,price,shares_est,market_cap
0,2016-06-30,2016Q2,14.4,42201287.30251609,607698537156
1,2016-09-30,2016Q3,15.8,42200475.58075727,666767514176
2,2016-12-30,2016Q4,16.0,42199702.19847596,675195235176
3,2017-03-31,2017Q1,18.3,42200280.898876406,772265140449
4,2017-06-30,2017Q2,20.0,42198264.64208243,843965292842
5,2017-09-29,2017Q3,21.2,42198888.88888889,894616444444
6,2017-12-29,2017Q4,23.0,42201070.88627827,970624630384
7,2018-03-30,2018Q1,27.0,42200260.07802341,1139407022107
8,2018-06-29,2018Q2,28.3,42199451.05215005,1194244464776
9,2018-09-28,2018Q3,28.0,42201493.156366654,1181641808378
10,2018-12-28,2018Q4,27.5,42200475.64520391,1160513080243
11,2019-03-29,2019Q1,27.4,42200768.22184748,1156301049279
12,2019-06-28,2019Q2,27.0,42199802.61977391,1139394670734
13,2019-09-30,2019Q3,28.0,42198575.94936709,1181560126582
14,2019-12-31,2019Q4,28.5,42199420.10309278,1202683472938
15,2020-03-31,2020Q1,27.2,42198978.67765634,1147812220032
16,2020-06-30,2020Q2,26.5,42200897.02859279,1118323771258
17,2020-09-30,2020Q3,27.85,42201082.05590622,1175300135257
18,2020-12-31,2020Q4,27.5,42201235.657546334,1160533980583
19,2021-03-31,2021Q1,26.9,42199425.86963864,1135164555893
20,2021-06-30,2021Q2,27.2,42198819.53428202,1147807891332
21,2021-09-30,2021Q3,28.3,42200015.415446274,1194260436257
22,2021-12-31,2021Q4,29.0,42200741.33294571,1223821498655
23,2022-03-31,2022Q1,36.0,42198516.54887692,1519146595760
24,2022-06-30,2022Q2,36.1,42199296.91725257,1523394618713
