Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,GAS,GAS,GAS,GAS,GAS,GAS,GAS,GAS,GAS,GAS,GAS,GAS
date,,,,,,,,,,,,
2012-05-21,24.18,5.0,13.89,41.0,41.1,37.0,37.0,96669405000,0,2502080,0,2502080
2012-05-22,25.36,2.0,4.88,43.0,43.0,42.5,43.0,83072830000,113100000000,1934550,2900000,4834550
2012-05-23,24.12,-2.1,-4.88,40.9,43.0,40.9,42.9,44104759000,0,1055780,0,1055780
2012-05-24,22.94,-2.0,-4.89,38.9,40.0,38.9,39.0,39301180000,0,1009380,0,1009380
2012-05-25,23.0,0.1,0.26,39.0,39.8,37.1,38.9,33972756000,1985000000,877260,50000,927260
2012-05-28,22.17,-1.4,-3.59,37.6,39.2,37.5,39.2,17368626000,0,457400,0,457400
2012-05-29,21.64,-0.9,-2.39,36.7,37.0,36.1,36.3,15308860000,0,418300,0,418300
2012-05-30,22.29,1.1,3.0,37.8,37.9,36.7,37.0,6392818000,0,170280,0,170280
2012-05-31,21.94,-0.6,-1.59,37.2,37.8,36.7,37.2,9986408000,0,269030,0,269030
2012-06-01,21.94,0.0,0.0,37.2,37.4,37.0,37.0,5152981000,0,138370,0,138370
2012-06-04,20.99,-1.6,-4.3,35.6,36.8,35.6,36.8,13869717000,0,383250,0,383250
2012-06-05,20.99,0.0,0.0,35.6,35.9,35.0,35.0,11679609000,0,330550,0,330550
2012-06-06,21.11,0.2,0.56,35.8,36.0,35.3,35.6,3611519000,0,101300,0,101300
2012-06-07,22.11,1.7,4.75,37.5,37.5,35.8,36.3,10446066000,3560000000,280210,100000,380210
2012-06-08,22.11,0.0,0.0,37.5,39.3,37.4,37.8,11452653000,5737500000,300060,150000,450060
2012-06-11,21.7,-0.7,-1.87,36.8,37.9,36.8,37.0,3939684000,2660000000,106110,70000,176110
2012-06-12,21.41,-0.5,-1.36,36.3,37.5,36.3,37.5,4635283000,2740000000,126760,74000,200760
2012-06-13,21.46,0.1,0.28,36.4,36.7,36.1,36.7,1219912000,0,33550,0,33550
2012-06-14,21.46,0.0,0.0,36.4,36.8,36.1,36.2,3229417000,1162976000,88860,32000,120860
2012-06-15,21.88,0.7,1.92,37.1,37.3,36.4,36.4,2964520000,0,80460,0,80460
2012-06-18,22.35,0.8,2.16,37.9,38.0,37.3,37.3,6833898000,0,181580,0,181580
