,timestamp,delta_volume,date,note
0,1429894800,13200000.0,2015-04-25,"Niêm yết cổ phiếu lần đầu - 13,200,000 CP"
1,1431277200,13200000.0,2015-05-11,"Giao dịch lần đầu - 13,200,000 CP"
2,1478451600,6600000.0,2016-11-07,"Niêm yết cổ phiếu bổ sung - 6,600,000 CP"
3,1479402000,6600000.0,2016-11-18,"Giao dịch bổ sung - 6,600,000 CP"
4,1500829200,19799989.0,2017-07-24,"Niêm yết cổ phiếu bổ sung - 19,799,989 CP"
5,1502038800,19799989.0,2017-08-07,"Giao dịch bổ sung - 19,799,989 CP"
6,1513789200,39599989.0,2017-12-21,"Niêm yết cổ phiếu lần đầu - 39,599,989 CP"
7,1515085200,,2018-01-05,Giao dịch trở lại sàn HOSE
8,1515085200,,2018-01-05,Hủy niêm yết cổ phiếu
9,1515949200,39599989.0,2018-01-15,"Giao dịch lần đầu - 39,599,989 CP"
10,1535994000,5939929.0,2018-09-04,"Niêm yết cổ phiếu bổ sung - 5,939,929 CP"
11,1536598800,5939929.0,2018-09-11,"Giao dịch bổ sung - 5,939,929 CP"
12,1606064400,14460082.0,2020-11-23,"Niêm yết cổ phiếu bổ sung - 14,460,082 CP"
13,1606669200,14460082.0,2020-11-30,"Giao dịch bổ sung - 14,460,082 CP"
