quarter,s,ln_s
2009Q4,0.22180981162714952,0.007778756695719272
2010Q1,0.11696552692928375,0.003993510464639714
2010Q2,0.23942721136808987,0.008675825326784521
2010Q3,0.2233431070785058,0.010369662136159752
2010Q4,0.21667745336344477,0.014729494508494641
2011Q1,0.12128763109675245,0.00865731366074901
2011Q2,0.03768200237378923,0.0035350760326382496
2011Q3,0.035516111115569675,0.003904282633652544
2011Q4,0.010548958658591363,0.0013866089970847515
2012Q1,0.03853045811090762,0.0063460654180202995
2012Q2,0.06142789196161448,0.010553042534388777
2012Q3,0.03503060391872801,0.007550714562142516
2012Q4,0.013603291131363543,0.0038902953944327957
2013Q1,0.015667190125360754,0.003909373033100358
2013Q2,0.02471147731527383,0.007643960106902019
2013Q3,0.010603429323921667,0.0032468015584712676
2013Q4,0.004669544906168654,0.0013683261068389051
2014Q1,0.06899095738099958,0.01466263403302871
2014Q2,0.07789945523034886,0.014185940129159663
2014Q3,0.017743329370614874,0.0035326690240534797
2014Q4,0.061877495554144235,0.011694462559506262
2015Q1,0.05308647043979669,0.009613146133463165
2015Q2,0.08423044137753338,0.012493351019739831
2015Q3,0.046286877449493946,0.007317032041194113
2015Q4,0.07127365122786235,0.010322980941564128
2016Q1,0.04600773250170799,0.006568618495537373
2016Q2,0.08756539330940488,0.011478009766233095
2016Q3,0.06311674433339158,0.00844963945732708
2016Q4,0.10527129421259349,0.011566085748255014
2017Q1,0.14462770476000067,0.011897210965628239
2017Q2,0.13179595944064926,0.008281713129037062
2017Q3,0.19065461589162658,0.013392923901394464
2017Q4,0.13741195950537044,0.01019633469116959
2018Q1,0.16896934970722113,0.010167992888467202
2018Q2,0.1790832907297854,0.010202472951268703
2018Q3,0.14778586031863497,0.009116147644267525
2018Q4,0.08701361460690114,0.006106810655117241
2019Q1,0.09580657526044088,0.007330876454815681
2019Q2,0.08627020759662356,0.006507217342397216
2019Q3,0.06629521330361783,0.005227505557063407
2019Q4,0.08556692888661942,0.00702544545440279
2020Q1,0.08964558960598572,0.008867230913905637
2020Q2,0.08792941167224015,0.008648746807799614
2020Q3,0.07918424112912989,0.007246196420452689
2020Q4,0.06073417021080214,0.005708530916930455
2021Q1,0.1108363955683295,0.009608478565624617
2021Q2,0.10212752585917127,0.006870420561590876
2021Q3,0.22396008149192484,0.011794073477726019
2021Q4,0.13853122968998086,0.00813416215019687
2022Q1,0.10648438690756719,0.007209124881312109
2022Q2,0.06921645969970357,0.006956524228174194
2022Q3,0.03493395130306818,0.004265761903638772
