Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,FTS,FTS,FTS,FTS,FTS,FTS,FTS,FTS,FTS,FTS,FTS,FTS
date,,,,,,,,,,,,
2017-01-13,6.29,-3.6,-20.0,14.4,15.0,14.4,14.4,2399000000,0,166550,0,166550
2017-01-16,5.85,-1.0,-6.94,13.4,13.4,13.4,13.4,134000000,0,10030,0,10030
2017-01-17,5.5,-0.8,-5.97,12.6,13.0,12.5,12.5,8730000000,0,694980,0,694980
2017-01-18,5.63,0.3,2.38,12.9,13.0,12.0,12.0,2817000000,0,222960,0,222960
2017-01-19,5.46,-0.4,-3.1,12.5,12.9,12.5,12.9,746000000,0,59170,0,59170
2017-01-20,5.7,0.55,4.4,13.05,13.2,12.5,12.6,1581000000,0,123330,0,123330
2017-01-23,5.53,-0.4,-3.07,12.65,13.05,12.15,13.05,497000000,0,39700,0,39700
2017-01-24,5.63,0.25,1.98,12.9,12.95,12.65,12.8,1112000000,12950000000,86250,1000000,1086250
2017-01-25,5.72,0.2,1.55,13.1,13.15,12.9,13.0,602000000,0,46230,0,46230
2017-02-02,5.66,-0.15,-1.15,12.95,13.2,12.9,13.2,1025000000,0,79300,0,79300
2017-02-03,5.66,0.0,0.0,12.95,13.0,12.8,12.9,2749000000,0,212360,0,212360
2017-02-06,5.7,0.1,0.77,13.05,13.05,12.8,12.8,426000000,0,32990,0,32990
2017-02-07,5.66,-0.1,-0.77,12.95,13.1,12.9,13.1,333000000,0,25790,0,25790
2017-02-08,5.68,0.05,0.39,13.0,13.0,12.8,12.8,500000000,0,38560,0,38560
2017-02-09,5.66,-0.05,-0.38,12.95,12.95,12.8,12.9,627000000,0,48610,0,48610
2017-02-10,5.68,0.05,0.39,13.0,13.0,12.75,12.95,900000000,0,69740,0,69740
2017-02-13,5.61,-0.15,-1.15,12.85,13.0,12.85,13.0,272000000,0,21090,0,21090
2017-02-14,5.55,-0.15,-1.17,12.7,12.9,12.7,12.9,719000000,0,56450,0,56450
2017-02-15,5.66,0.25,1.97,12.95,12.95,12.7,12.8,447000000,0,34830,0,34830
2017-02-16,5.66,0.0,0.0,12.95,13.0,12.9,12.95,992000000,0,76540,0,76540
2017-02-17,5.68,0.05,0.39,13.0,13.0,12.85,12.9,479000000,0,37130,0,37130
2017-02-20,6.03,0.8,6.15,13.8,13.9,13.1,13.1,2802000000,0,205700,0,205700
2017-02-21,5.94,-0.2,-1.45,13.6,14.0,13.6,13.9,699000000,0,50710,0,50710
2017-02-22,5.96,0.05,0.37,13.65,13.8,13.65,13.8,475000000,0,34540,0,34540
2017-02-23,5.77,-0.45,-3.3,13.2,13.4,13.15,13.2,858000000,0,64840,0,64840
2017-02-24,5.68,-0.2,-1.52,13.0,13.2,13.0,13.1,727000000,0,55620,0,55620
2017-02-27,5.9,0.5,3.85,13.5,13.8,12.9,13.5,602000000,0,45430,0,45430
2017-02-28,5.68,-0.5,-3.7,13.0,13.5,13.0,13.0,309000000,0,23570,0,23570
2017-03-01,5.83,0.35,2.69,13.35,13.35,13.2,13.2,264000000,0,20000,0,20000
2017-03-02,5.72,-0.25,-1.87,13.1,13.4,13.05,13.4,47000000,0,3550,0,3550
2017-03-03,5.85,0.3,2.29,13.4,13.5,13.0,13.0,963000000,0,72190,0,72190
2017-03-06,5.9,0.1,0.75,13.5,13.65,13.45,13.65,610000000,0,45000,0,45000
2017-03-07,5.85,-0.1,-0.74,13.4,13.45,13.4,13.4,284000000,0,21170,0,21170
2017-03-08,5.85,0.0,0.0,13.4,13.4,13.4,13.4,74000000,0,5510,0,5510
2017-03-09,5.85,0.0,0.0,13.4,13.4,13.0,13.0,224000000,0,17230,0,17230
2017-03-10,5.7,-0.35,-2.61,13.05,13.1,13.05,13.05,144000000,0,10980,0,10980
2017-03-13,5.77,0.15,1.15,13.2,13.2,13.05,13.05,105000000,0,8030,0,8030
2017-03-14,5.81,0.1,0.76,13.3,13.3,13.1,13.2,300000000,0,22750,0,22750
2017-03-15,5.72,-0.2,-1.5,13.1,13.1,12.85,13.1,607000000,0,46700,0,46700
2017-03-16,5.68,-0.1,-0.76,13.0,13.1,12.9,13.1,266000000,0,20490,0,20490
2017-03-17,5.68,0.0,0.0,13.0,13.1,12.95,13.0,425000000,0,32660,0,32660
2017-03-20,5.68,0.0,0.0,13.0,13.25,13.0,13.25,722000000,0,55080,0,55080
2017-03-21,5.68,0.0,0.0,13.0,13.1,13.0,13.0,277000000,0,21290,0,21290
2017-03-22,5.66,-0.05,-0.38,12.95,13.0,12.95,12.95,246000000,0,18990,0,18990
2017-03-23,5.66,0.0,0.0,12.95,13.0,12.85,12.9,419000000,0,32440,0,32440
2017-03-24,5.72,0.15,1.16,13.1,13.25,12.9,12.9,1285000000,0,98620,0,98620
2017-03-27,5.96,0.55,4.2,13.65,13.7,13.15,13.15,3902000000,0,288540,0,288540
2017-03-28,5.9,-0.15,-1.1,13.5,13.6,13.45,13.6,1234000000,0,91410,0,91410
2017-03-29,5.96,0.15,1.11,13.65,13.65,13.4,13.45,432000000,0,32040,0,32040
2017-03-30,5.9,-0.15,-1.1,13.5,13.7,13.5,13.6,936000000,0,68850,0,68850
2017-03-31,5.92,0.05,0.37,13.55,13.6,13.45,13.55,608000000,0,44880,0,44880
2017-04-03,5.92,0.0,0.0,13.55,13.75,13.55,13.55,605000000,0,44450,0,44450
